2020-Jan-Mar,2020-Apr-Jun,2020-Jul-Sep,2020-Oct-Dec,2021-Jan-Mar,2021-Apr-Jun,2021-Jul-Sep,2021-Oct-Dec,2022-Jan-Mar,2022-Apr-Jun,2022-Jul-Sep,2022-Oct-Dec,2023-Jan-Mar,2023-Apr-Jun,2023-Jul-Sep,2023-Oct-Dec,2024-Jan-Mar,2024-Apr-May
0.16962022,0.158883763,0.182296386,0.189083309,0.338985735,0.296827431,0.331731498,0.278676747,0.315744068,0.3557075,0.41360073,0.438906701,0.466624615,0.472675433,0.497908853,0.491097922,0.526567168,0.578830673
0.177452685,0.157222231,0.159573556,0.175734062,0.342570478,0.294646698,0.264066416,0.278872433,0.506974686,0.373648295,0.401121201,0.440929919,0.446633298,0.473123852,0.502397995,0.5192204,0.527763773,0.570765892
0.163051271,0.157423334,0.157222234,0.175683488,0.266981271,0.294646698,0.248068975,0.269254409,0.509509751,0.35571944,0.401221709,0.448287016,0.466362311,0.496266398,0.505054957,0.522394118,0.527731359,0.57187876
0.163416846,0.158949026,0.159259956,0.176883471,0.343802996,0.300681328,0.306783949,0.278565472,0.348769266,0.3737464,0.401149232,0.435399717,0.432610101,0.502767058,0.51283034,0.520444245,0.527308679,0.571099617
0.162947881,0.156841589,0.159630228,0.175061762,0.343767003,0.322305075,0.275872557,0.278676747,0.267997852,0.367746048,0.401494965,0.426878732,0.443813905,0.472958889,0.512622451,0.52156908,0.526287933,0.573914424
0.163187149,0.157222231,0.158443878,0.175822073,0.262161417,0.295555706,0.276194673,0.278734564,0.310896228,0.3723882,0.401118934,0.399042134,0.465664019,0.511923113,0.51326136,0.516194211,0.527763773,0.570777559
0.203148784,0.163196879,0.160052921,0.174815983,0.253867557,0.321669833,0.318800798,0.282520596,0.315749052,0.373267848,0.40116583,0.470957205,0.467052838,0.503758572,0.496356276,0.490895285,0.523995551,0.57036185
0.164086007,0.159761291,0.157222234,0.17524945,0.280100464,0.354175014,0.275446968,0.276775358,0.336008765,0.355915103,0.400871978,0.438789576,0.4932465,0.506725648,0.507154212,0.523333651,0.526701001,0.580290602
0.164421247,0.157431383,0.157680575,0.175079045,0.265640563,0.354319063,0.275901193,0.276677408,0.315696094,0.356580658,0.403293853,0.439577695,0.46617707,0.530586831,0.512542725,0.497014046,0.52534074,0.584461556
0.164105414,0.157431383,0.156900237,0.174228973,0.338401644,0.296209314,0.281066551,0.276752827,0.320667489,0.359101413,0.399504555,0.40897534,0.44319868,0.5303693,0.501131315,0.495261696,0.527022424,0.579202122
0.184032584,0.158432659,0.157433597,0.174815983,0.338676881,0.29442639,0.27561328,0.277560195,0.32083997,0.373733894,0.401221709,0.438797096,0.444618878,0.525878435,0.530917147,0.515831001,0.530190799,0.573321968
0.169388597,0.159184445,0.157138259,0.175222238,0.338973457,0.293731742,0.275723937,0.280612574,0.316335859,0.356427597,0.401126549,0.438819194,0.458478891,0.528966766,0.505863074,0.524174472,0.530181137,0.574480643
0.163011793,0.157238934,0.158781003,0.178241458,0.33872631,0.275093904,0.273983088,0.278676747,0.320247885,0.373648295,0.401721197,0.44782495,0.448461278,0.507461676,0.512625158,0.516328865,0.530181137,0.58341295
0.163416846,0.160497988,0.157222234,0.178947453,0.316732189,0.35934549,0.306385113,0.290355926,0.320909585,0.355761216,0.402100496,0.471322532,0.466286957,0.515299754,0.502603219,0.516816534,0.497841615,0.569421029
0.163350768,0.156900235,0.157214988,0.175410553,0.268055621,0.358799792,0.272435057,0.278621172,0.32053856,0.37367052,0.401346239,0.447938768,0.467167405,0.502288522,0.512343037,0.522333787,0.530981344,0.584662191
0.404423088,0.157222231,0.157823751,0.174815983,0.268248194,0.294138979,0.275927672,0.276160957,0.322774285,0.355787887,0.399621505,0.447966233,0.452377724,0.520216054,0.478771151,0.496505906,0.528391919,0.558664812
0.164427633,0.158440347,0.15770803,0.175007627,0.268016892,0.321409151,0.272082131,0.285159732,0.315752466,0.357176837,0.401092271,0.447453352,0.433831769,0.533216273,0.512180127,0.502981549,0.530881863,0.586222362
0.164613369,0.15718812,0.157222234,0.174082868,0.265843534,0.294646698,0.274740841,0.278676747,0.320315651,0.355724303,0.401178566,0.415023027,0.44724625,0.519267382,0.43970541,0.502872561,0.494075784,0.570765892
0.162757846,0.157222231,0.163946372,0.174815983,0.270053709,0.304966132,0.275723937,0.277163107,0.320696363,0.374822459,0.401382027,0.455231908,0.486888927,0.500838613,0.500726077,0.516441854,0.529971792,0.573738721
0.162578673,0.15850888,0.159642113,0.17695721,0.268106809,0.294133166,0.274511228,0.280188387,0.320547458,0.374004252,0.401221709,0.437557882,0.466842388,0.522876793,0.513807576,0.519357626,0.529583006,0.584660295
0.163609869,0.15715449,0.15990094,0.184082811,0.269780188,0.295349062,0.275585831,0.288498254,0.32066856,0.373934465,0.371947355,0.447339223,0.465655967,0.533490001,0.505567662,0.515489475,0.530181137,0.580290602
0.163312136,0.157222231,0.157577867,0.174815983,0.267501957,0.294651181,0.27608263,0.280841084,0.32066856,0.355784233,0.401221709,0.448138596,0.46644517,0.482317498,0.505492374,0.509473345,0.530181137,0.565156462
