2020-Jan-Mar,2020-Apr-Jun,2020-Jul-Sep,2020-Oct-Dec,2021-Jan-Mar,2021-Apr-Jun,2021-Jul-Sep,2021-Oct-Dec,2022-Jan-Mar,2022-Apr-Jun,2022-Jul-Sep,2022-Oct-Dec,2023-Jan-Mar,2023-Apr-Jun,2023-Jul-Sep,2023-Oct-Dec,2024-Jan-Mar,2024-Apr-May
0.203606398,0.186292183,0.187644177,0.196727157,0.259162739,0.319731623,0.354357377,0.397105527,0.370192492,0.629322775,0.721140658,0.760759968,0.7795011,0.819933215,0.870571233,0.877267218,0.874413316,0.920103691
0.204017831,0.186392509,0.196807127,0.197570849,0.272374415,0.295861988,0.35427428,0.397214206,0.512010611,0.639943198,0.720288947,0.717640467,0.813538826,0.867575593,0.871847849,0.875826969,0.874963224,0.921156807
0.209240922,0.188307523,0.187464163,0.196338778,0.284220123,0.320657309,0.320605425,0.404756991,0.526215516,0.642098201,0.720394493,0.814386242,0.815227517,0.863351244,0.850462577,0.839576068,0.873172758,0.921077285
0.205551872,0.187194887,0.186392509,0.196902699,0.260371441,0.26731153,0.354012263,0.392331101,0.551735104,0.610347992,0.719317547,0.769893405,0.848703953,0.868117061,0.870949857,0.877020078,0.873429484,0.926472964
0.205719044,0.186283896,0.187301418,0.196630758,0.284634586,0.26844345,0.357838556,0.391902948,0.526197783,0.611132115,0.72422743,0.771838851,0.814145306,0.88240213,0.87034447,0.853025229,0.871250424,0.92192588
0.204324538,0.186283896,0.187081264,0.197802534,0.274608059,0.295901629,0.361949992,0.392313507,0.536637152,0.613410793,0.716653086,0.726301754,0.778632201,0.882052385,0.856714425,0.850817349,0.876245636,0.925197418
0.208209885,0.188506909,0.186417135,0.196338778,0.272875855,0.297643048,0.35422929,0.395577427,0.536896995,0.642605301,0.72051933,0.76978143,0.777025707,0.890909418,0.888685355,0.860270824,0.876938981,0.919138357
0.208383169,0.188638764,0.186888655,0.205019566,0.272366596,0.29615299,0.357770181,0.40287926,0.528030888,0.610480893,0.720373812,0.770046544,0.8041923,0.894537101,0.868791868,0.876762006,0.877001032,0.920495914
0.203149447,0.186417564,0.18686543,0.20677613,0.272533431,0.356061099,0.354592503,0.397105527,0.536134384,0.642540155,0.721567196,0.782987908,0.785092856,0.864958162,0.870412265,0.876234187,0.877001032,0.916474075
0.202352686,0.195194317,0.186392509,0.197238775,0.338749003,0.294724412,0.33700202,0.433233022,0.537415286,0.609798081,0.721557796,0.814895509,0.814585937,0.871755124,0.860266412,0.87687111,0.84909043,0.921817838
0.202665411,0.187081261,0.186858455,0.199314315,0.25595192,0.271787842,0.352917808,0.396940585,0.536769593,0.642633249,0.720483179,0.782820052,0.815461879,0.856765106,0.870003283,0.873085767,0.877828066,0.924197664
0.706120908,0.186392509,0.187421625,0.196338778,0.255989813,0.295574476,0.354020303,0.391285292,0.532460104,0.608977912,0.715851657,0.782336767,0.79353367,0.874012547,0.831417246,0.851889179,0.875387107,0.913647684
0.203294096,0.186676311,0.186086652,0.19650899,0.258593916,0.319843309,0.352664776,0.408200081,0.526115375,0.610732968,0.720103511,0.781539631,0.766627546,0.892122841,0.869535292,0.853552972,0.88752259,0.925617674
0.204342041,0.186153536,0.186392509,0.19626376,0.273306753,0.295649572,0.35455435,0.397105527,0.536715918,0.609267428,0.72024582,0.734477551,0.783110082,0.872562767,0.774381387,0.853304676,0.843007952,0.923111437
0.202525625,0.186392509,0.188866838,0.196338778,0.262232268,0.292587134,0.357770181,0.395318901,0.536607207,0.644763062,0.721016042,0.793008356,0.840060496,0.85555121,0.856536931,0.876329149,0.876586246,0.919802655
0.202856989,0.195879364,0.199556612,0.197153118,0.256132181,0.295296091,0.354460323,0.402457531,0.536869082,0.643190103,0.72051933,0.763433911,0.814979751,0.876376811,0.872156836,0.870931773,0.875669958,0.924377844
0.203280366,0.186620969,0.18684654,0.21902295,0.258963086,0.296640942,0.353999682,0.416907733,0.536935719,0.642952477,0.641090971,0.781562387,0.814051623,0.892676559,0.86771283,0.874280988,0.877001032,0.926472964
0.203537773,0.186392509,0.186554134,0.196338778,0.266333952,0.295458943,0.354189199,0.405316796,0.536935719,0.609441501,0.72051933,0.783066016,0.814517817,0.834803254,0.867358082,0.863835712,0.877001032,0.91194992
0.207466027,0.186475934,0.18645967,0.196488568,0.263072019,0.314801993,0.354720845,0.356674711,0.526473877,0.64595768,0.704512647,0.740561093,0.75578849,0.882754907,0.830622231,0.865551768,0.887464624,0.919844213
0.20326317,0.186734466,0.187566577,0.201138014,0.255462705,0.297646831,0.357770181,0.395886979,0.536935719,0.643180343,0.63866425,0.782927872,0.77240447,0.892093813,0.867745096,0.852319069,0.875403102,0.877232085
0.204095266,0.186608393,0.186328443,0.209639222,0.253468501,0.287308011,0.356785428,0.401810726,0.522579839,0.611907986,0.737251,0.717133075,0.814683821,0.88240213,0.8847004,0.869324396,0.876819759,0.924344346
0.203274778,0.186518114,0.18734685,0.227711749,0.255634789,0.298975661,0.357186821,0.397105527,0.45114409,0.61426334,0.7204322,0.71723286,0.854558938,0.8873839,0.89393398,0.839321987,0.847672977,0.921788644
0.203030812,0.188732413,0.220680302,0.196442189,0.273624653,0.295649572,0.35461352,0.441514224,0.534592907,0.64101511,0.711750783,0.717133075,0.860300541,0.833015519,0.871830523,0.877648954,0.866650943,0.922361036
0.21253594,0.186387277,0.19633267,0.227711749,0.25578751,0.319443527,0.354932496,0.398377677,0.52079375,0.610251295,0.72051933,0.769893405,0.872997165,0.863653873,0.850736714,0.840338957,0.875477103,0.923024258
0.204661802,0.235701693,0.186275897,0.207306442,0.276699607,0.306634637,0.354465812,0.397105527,0.370031946,0.609192204,0.653864699,0.733727411,0.871785702,0.891374648,0.858167029,0.83534183,0.878627179,0.923111437
0.20411868,0.187279611,0.186475937,0.204969106,0.257005456,0.296270952,0.357770181,0.433692393,0.370192492,0.696687062,0.724385296,0.747502806,0.8810194,0.893301532,0.869492606,0.87640872,0.867750883,0.923499462
0.204746872,0.187346857,0.186153527,0.205019566,0.254574422,0.319425096,0.371054555,0.402457531,0.370282189,0.708561636,0.771318394,0.741644992,0.882954434,0.892838885,0.867973776,0.83645398,0.87336801,0.918519233
0.204689327,0.188506909,0.18741355,0.198151727,0.254574422,0.353359222,0.354149549,0.426052294,0.370402017,0.72038518,0.720512337,0.717133075,0.856136187,0.844924891,0.825163394,0.852701605,0.876836765,0.918582942
0.202707661,0.187548664,0.188506912,0.196338778,0.255883471,0.353543935,0.354723609,0.397448219,0.3750598,0.610140522,0.641141026,0.717157969,0.863453011,0.860575634,0.852400549,0.878248872,0.87492066,0.920819178
0.203820132,0.186643147,0.186392509,0.206286931,0.25595192,0.299436326,0.370902175,0.401948226,0.373507985,0.608814409,0.720709279,0.717133075,0.850359311,0.875894397,0.82484645,0.852100149,0.875354961,0.916925
0.202352686,0.186424878,0.186392509,0.197032799,0.25595192,0.295649572,0.354706312,0.397886318,0.536935719,0.642590161,0.52614977,0.716483121,0.864554937,0.868134101,0.872798378,0.878146441,0.875495305,0.923942018
0.202994388,0.187644172,0.186392509,0.207370813,0.25595192,0.267079526,0.354560414,0.397817481,0.53696231,0.610806545,0.512491962,0.717064048,0.880861784,0.881798629,0.898258303,0.876825237,0.874963224,0.922858795
0.202296607,0.186392509,0.186595181,0.219266605,0.258288485,0.355409836,0.353705219,0.392331101,0.53691797,0.642659749,0.512309112,0.747819365,0.863378811,0.850162314,0.867258974,0.876762006,0.875691034,0.923942102
0.20893291,0.186392509,0.186539933,0.230996827,0.255821842,0.320657309,0.354819428,0.405838379,0.54355999,0.643052986,0.512491962,0.718106743,0.846717203,0.867551022,0.872077513,0.81689423,0.873296651,0.919957699
0.202666625,0.18685845,0.186220624,0.206855401,0.277472487,0.295682198,0.354298915,0.390778199,0.601688431,0.642627726,0.720630387,0.756387266,0.869046909,0.866209196,0.871491917,0.875073856,0.872961705,0.921133167
0.205095849,0.186392509,0.186392509,0.196338778,0.256615764,0.319475817,0.35880679,0.398099523,0.601721885,0.642540155,0.719766833,0.719508902,0.882805214,0.847038181,0.866618307,0.833294505,0.87213503,0.924536867
0.203210101,0.187200724,0.187431292,0.196648111,0.256953589,0.296517865,0.354453829,0.426052294,0.599697764,0.642599997,0.731907488,0.781562387,0.830442305,0.894533931,0.867973776,0.834069209,0.871634383,0.923304061
0.202508127,0.186220622,0.186392509,0.208223147,0.2549917,0.294728131,0.354246428,0.391219578,0.601721885,0.611076682,0.720576354,0.769901922,0.873352508,0.894916385,0.825941671,0.855195857,0.873586448,0.924256897
0.203109918,0.186490213,0.194876105,0.206659008,0.276699607,0.295898486,0.354987205,0.395710025,0.601797548,0.724119648,0.719678239,0.717133075,0.880646309,0.893943789,0.856558918,0.85672546,0.874963224,0.921331173
0.209070277,0.186464292,0.186643142,0.199978854,0.256479745,0.355228932,0.354177782,0.395394873,0.536935719,0.519908968,0.719502986,0.717133075,0.872997165,0.890452803,0.871011783,0.869660053,0.872971308,0.923481258
0.203109918,0.186392509,0.333463369,0.24197526,0.258518955,0.323769684,0.355619476,0.401810726,0.377864317,0.520286887,0.737598103,0.716869522,0.877540159,0.865492191,0.897096718,0.857505367,0.875358294,0.924197664
0.242134736,0.186086655,0.186392509,0.196610092,0.260468734,0.298978503,0.354374808,0.399496427,0.370192492,0.875420118,0.719966604,0.718718449,0.829173034,0.847984403,0.866579846,0.865048383,0.872296194,0.827372335
0.203276188,0.18943167,0.188638773,0.196128822,0.25595192,0.320657309,0.354149549,0.392425513,0.376570123,0.609513495,0.7208845,0.748286181,0.858403843,0.893653697,0.825198708,0.872372405,0.875644623,0.916944476
0.203279774,0.187014334,0.18671698,0.197809134,0.261743501,0.322488892,0.358786621,0.399682161,0.370192492,0.609441501,0.72051933,0.747297578,0.879063705,0.848532661,0.830702818,0.836350589,0.874367776,0.924536867
0.203214555,0.186346784,0.186462743,0.196670478,0.269026505,0.316370664,0.367220834,0.397460018,0.369766498,0.609416157,0.720484233,0.715634774,0.8830375,0.844641566,0.830370445,0.834517415,0.874963224,0.918602876
0.204085872,0.186462376,0.189757334,0.196894376,0.258413776,0.267429191,0.354195035,0.358939334,0.527632396,0.609441501,0.716630846,0.742173245,0.881990761,0.86947545,0.867833139,0.852911835,0.875795377,0.916950567
0.204243531,0.186603758,0.186392509,0.204660419,0.25595192,0.29447577,0.354560414,0.392466373,0.526067581,0.609584365,0.72024169,0.719571631,0.834769047,0.885258915,0.871336724,0.874566863,0.876586246,0.89597006
0.203577483,0.194054178,0.186250606,0.20652343,0.257227284,0.297646831,0.354560414,0.392331101,0.370192492,0.609662694,0.720082561,0.717111863,0.850335509,0.867633424,0.867756198,0.8506199,0.874779221,0.922011563
0.203312148,0.186888667,0.187199346,0.196776601,0.258380287,0.320848317,0.352450524,0.398214737,0.370356237,0.591807565,0.719554142,0.700471336,0.865155271,0.862966864,0.86037974,0.853224897,0.874784101,0.914410869
0.203224726,0.186902762,0.186565624,0.198056967,0.276699607,0.296326374,0.356834291,0.393698183,0.526096039,0.627273935,0.720536984,0.71723826,0.858606943,0.242505835,0.857103019,0.857402431,0.876782783,0.920824171
0.203292898,0.187466994,0.186512666,0.196142059,0.25595192,0.295649572,0.354501544,0.403336405,0.376353179,0.59191831,0.719582387,0.717133075,0.871606176,0.244739394,0.824134967,0.851750717,0.873547725,0.921331173
0.203109918,0.196946872,0.1959378,0.197420561,0.267385237,0.358306867,0.357770181,0.39629168,0.52598876,0.626442673,0.716367819,0.770046544,0.842047952,0.820021121,0.829658169,0.832155134,0.87213503,0.899475107
0.204071828,0.186392509,0.186631852,0.19673712,0.277653904,0.295914892,0.354537227,0.394792512,0.536769427,0.643183865,0.720266362,0.729727221,0.858464023,0.819933215,0.853424857,0.852566957,0.873768578,0.919758972
0.203054694,0.186463706,0.186508965,0.206777964,0.2588344,0.353566192,0.354505143,0.405597211,0.60186332,0.642989971,0.704668341,0.713589536,0.856442401,0.883346907,0.889518667,0.872155716,0.866217676,0.926472964
0.206581082,0.186392509,0.18638728,0.196830754,0.25614456,0.354783139,0.354560414,0.356191995,0.600896995,0.724238136,0.720467055,0.765753576,0.842278492,0.832281303,0.861738905,0.833058126,0.889648131,0.919697865
0.203323797,0.187607294,0.193276091,0.196582827,0.25595192,0.296394111,0.354033227,0.39675168,0.602901342,0.641387562,0.720548602,0.717133075,0.884465367,0.858873582,0.871006708,0.879106794,0.865362827,0.891280275
0.204578617,0.186243827,0.186392509,0.196718327,0.256220921,0.295319359,0.358154529,0.397764793,0.631097852,0.724194864,0.72051933,0.748742803,0.884369312,0.820639264,0.871229118,0.853552972,0.864305459,0.922283248
0.203109918,0.186642707,0.18676266,0.206371042,0.258500429,0.355260552,0.354501275,0.397105527,0.633380231,0.609098564,0.746675697,0.746564886,0.884526368,0.863233516,0.8511966,0.841586101,0.874831507,0.916127133
0.203536044,0.186191631,0.186888655,0.197894043,0.268259074,0.355228932,0.35789321,0.405144345,0.601721885,0.642936764,0.72051933,0.717844225,0.881284673,0.849388583,0.89872947,0.837353881,0.874672708,0.923940199
0.21295888,0.186392509,0.189034099,0.231850289,0.258010972,0.35549125,0.357770181,0.425581419,0.511938702,0.712254687,0.715945829,0.71694392,0.858932513,0.850856061,0.824184378,0.835537721,0.872267282,0.926401754
0.203197133,0.285011618,0.186392509,0.196338778,0.262207973,0.298097696,0.354847238,0.392331101,0.522648676,0.642322535,0.720551337,0.71727148,0.8400139,0.820017157,0.829425689,0.859190437,0.874207223,0.923111437
0.204850788,0.186685773,0.186417789,0.196338778,0.25595192,0.323518667,0.355008441,0.42714453,0.521049973,0.642638781,0.72051933,0.716493569,0.884369312,0.820072686,0.859836436,0.863061073,0.844835658,0.924379164
0.204303583,0.186276923,0.186326984,0.196911012,0.281251988,0.355109608,0.363724613,0.392331101,0.523478504,0.642527907,0.723250258,0.754323484,0.84118204,0.819844833,0.855774345,0.876762006,0.890432792,0.921406482
0.203385469,0.194054178,0.189299238,0.196302606,0.25595192,0.32394989,0.354937032,0.397228365,0.523269425,0.642454919,0.720469327,0.747453603,0.835627245,0.820111237,0.887651752,0.877350065,0.889648131,0.914642843
0.203478731,0.223758358,0.186392509,0.196418753,0.259453942,0.355875303,0.354560414,0.395070053,0.369870336,0.643782665,0.72051933,0.710389918,0.859347644,0.819634078,0.854102317,0.875711199,0.874468445,0.922713967
0.205719044,0.186470389,0.186392509,0.197003415,0.275319415,0.324021253,0.354560414,0.400705668,0.376116314,0.628659759,0.720571135,0.716996747,0.874755754,0.81776054,0.859235069,0.87640872,0.890551818,0.92236043
0.205932885,0.186300732,0.18650205,0.197670029,0.275966583,0.355409836,0.35826852,0.392562798,0.537107805,0.610196316,0.72051933,0.78137544,0.8587457,0.894537101,0.775829004,0.85285187,0.865167174,0.924536867
0.202915944,0.18675697,0.18648938,0.196231518,0.25595192,0.311188981,0.354106288,0.392331101,0.546993391,0.609441501,0.72051933,0.734477551,0.859524462,0.820458282,0.885113951,0.877389298,0.875276521,0.926295283
0.20386079,0.186392509,0.186392509,0.196478713,0.255226782,0.295649572,0.356238873,0.358826169,0.52343886,0.609390211,0.720186429,0.717357681,0.855462754,0.848054312,0.83099436,0.875575119,0.874963224,0.917461778
0.203109918,0.188330569,0.187108916,0.209140865,0.260451653,0.303832216,0.357770181,0.434944716,0.52683289,0.64280697,0.723841774,0.735137382,0.814395458,0.826518226,0.867672295,0.848282376,0.882674026,0.918067941
0.203320387,0.198037093,0.186565624,0.228476239,0.256374536,0.298279573,0.354155117,0.401406798,0.537617111,0.609674067,0.7208845,0.717133075,0.872422882,0.819416591,0.859235069,0.85420176,0.872685353,0.923072878
0.202946665,0.208226566,0.18645967,0.197144043,0.259237667,0.355609889,0.354335516,0.397980704,0.370299593,0.642243119,0.704479577,0.742272747,0.873440911,0.820307333,0.885184387,0.876568753,0.876318614,0.923129063
0.203109918,0.186596655,0.187262776,0.203346331,0.254712417,0.355439573,0.355467946,0.397862812,0.370277149,0.642436237,0.724753358,0.732081417,0.767822951,0.857506012,0.871267354,0.820434398,0.871488469,0.921788644
0.203109918,0.186310401,0.187097465,0.195816095,0.273532995,0.355360399,0.354560414,0.40291372,0.370054458,0.696840516,0.720369388,0.717252401,0.746257425,0.819843628,0.851475086,0.853238947,0.873985678,0.924533588
0.204016185,0.186508968,0.195211117,0.19629781,0.256874551,0.358089973,0.359398425,0.397331175,0.37931788,0.64200862,0.720041164,0.743558104,0.738605207,0.820447849,0.894543288,0.860680393,0.874672708,0.92431058
0.203221025,0.186328452,0.187548664,0.235886877,0.25595192,0.299813555,0.357770181,0.400538344,0.521892528,0.642540155,0.720698091,0.741274062,0.748625461,0.820538358,0.874510678,0.849956101,0.875105676,0.924197664
0.205366291,0.186392509,0.186294777,0.196338778,0.276712501,0.319731623,0.357922437,0.400601146,0.509039236,0.642280069,0.730918435,0.73913977,0.739776313,0.82129175,0.870212235,0.837305237,0.88806624,0.912835114
0.203081708,0.187388394,0.191343752,0.196338778,0.256749001,0.324651944,0.354491497,0.361360479,0.372545933,0.626249835,0.722533316,0.785492019,0.745921824,0.819634078,0.851486436,0.834991512,0.876981613,0.924536867
0.203218992,0.186392509,0.186677117,0.218871621,0.25595192,0.294492472,0.354750403,0.393592326,0.528524634,0.609316769,0.72072991,0.71694392,0.782657925,0.820528209,0.855254511,0.859905411,0.875052176,0.918380478
0.20314972,0.187113714,0.186642707,0.196338778,0.25595192,0.29737911,0.341572507,0.396877115,0.376371196,0.6093869,0.72065346,0.717042568,0.776890163,0.819155201,0.824553455,0.858914289,0.872223464,0.922667388
0.213271255,0.187413557,0.187603583,0.207937736,0.255698209,0.297560593,0.354471189,0.398551096,0.370192492,0.618341207,0.704607376,0.716963315,0.748768565,0.829117253,0.870021772,0.872197841,0.87655368,0.926546756
0.202971466,0.186392509,0.188935337,0.283026248,0.257331508,0.296120564,0.35486465,0.396829028,0.371101605,0.609441501,0.704675173,0.746103927,0.719540779,0.821325944,0.843277059,0.875738697,0.874635883,0.923633715
0.204444337,0.186114464,0.187431292,0.19653811,0.255807073,0.286735958,0.354794075,0.396076755,0.371905992,0.609278347,0.743508229,0.732005261,0.718524037,0.857813603,0.823068127,0.832652071,0.874672708,0.923733086
0.203750937,0.187980071,0.19007881,0.224319843,0.25807983,0.294550056,0.351740878,0.404668484,0.370405135,0.609441501,0.72051933,0.747158158,0.782659785,0.817630959,0.871453226,0.876655994,0.870296325,0.924765893
0.203109918,0.329026728,0.185818911,0.198809234,0.269253026,0.272437165,0.354517638,0.397629173,0.370056582,0.712388223,0.720677576,0.531435855,0.746257425,0.866795227,0.829239724,0.873525401,0.815131999,0.894663967
0.202852301,0.187649322,0.186310405,0.199422195,0.256577299,0.30093566,0.354784307,0.358877285,0.378624643,0.609441501,0.72051933,0.731499697,0.751289692,0.851659793,0.852455401,0.853010266,0.877023156,0.923589671
0.202856346,0.191055627,0.187064158,0.196356146,0.257619378,0.319601559,0.357015079,0.399170906,0.370192492,0.610969416,0.717501782,0.75803639,0.746178018,0.820124448,0.868388295,0.853319581,0.888669394,0.921124163
0.205848011,0.190587908,0.195662693,0.200649962,0.254495456,0.296487974,0.354560414,0.40596954,0.370114452,0.609929451,0.720838705,0.744057176,0.883921467,0.820275176,0.889840317,0.877515132,0.876981613,0.92186797
0.242317435,0.186627409,0.194773585,0.206227422,0.25595192,0.332512517,0.357711738,0.395972125,0.376389832,0.609198942,0.629337586,0.724322323,0.872842037,0.82188165,0.859315025,0.852839091,0.881641913,0.920389993
0.202993442,0.212130776,0.226930749,0.228253594,0.255661232,0.295657856,0.357121804,0.358794554,0.380859335,0.610980293,0.72051933,0.709707548,0.78500341,0.818316279,0.856026922,0.876034241,0.87424057,0.92433871
0.209057362,0.186392509,0.186598671,0.196743234,0.306145147,0.330383852,0.354190333,0.416907733,0.521408558,0.642343138,0.72082384,0.75134503,0.800119967,0.853385262,0.867756198,0.852319069,0.874685558,0.914589817
0.204516684,0.186392509,0.186415022,0.197565016,0.258433526,0.293756317,0.354646382,0.397016902,0.379858465,0.642540155,0.612025943,0.713278733,0.814201759,0.819219746,0.870634883,0.872155716,0.873740396,0.923520863
0.203109918,0.186489367,0.186960517,0.198635357,0.276959782,0.296891459,0.354114352,0.39806461,0.599628271,0.712280509,0.719408613,0.712866066,0.768071532,0.855391079,0.907126933,0.852578824,0.869856561,0.926811541
0.203109918,0.209263702,0.18659973,0.257905079,0.255882223,0.273083118,0.356371773,0.396318385,0.599549616,0.724523786,0.72051933,0.713278733,0.780776848,0.864525448,0.895776342,0.852630289,0.86240566,0.926730216
