2020-Jan-Mar,2020-Apr-Jun,2020-Jul-Sep,2020-Oct-Dec,2021-Jan-Mar,2021-Apr-Jun,2021-Jul-Sep,2021-Oct-dec,2022-Jan-Mar,2022-Apr-Jun,2022-Jul-Sep,2022-Oct-Dec,2023-Jan-Mar,2023-Apr-Jun,2023-Jul-Sep
,0.202008872,0.201894658,0.268958416,0.266712334,0.365101568,0.321574892,0.377170464,0.527382266,0.49551806,0.654845604,,,,
,0.202008872,0.205891812,0.264878842,0.264747,0.364441876,0.339946818,0.377350402,0.52590283,0.677628898,0.668598458,,,,
,0.20219014,0.202449792,0.266999862,0.266814376,0.364522048,0.356456786,0.526447904,0.526341348,0.676999084,0.714616702,,,,
,0.20237912,0.202663884,0.212889464,0.266760848,0.274852284,0.369908002,0.52562622,0.52605766,0.704443268,,,,,
,0.214982822,0.20590047,0.265320172,0.264832426,0.272104402,0.282517914,0.505547938,0.51773015,0.674920746,,,,,
,0.216927438,0.204162424,0.267167732,0.370025956,0.272209048,0.369580086,0.526173992,0.371599726,0.673000288,,,,,
,0.202008872,0.210667034,0.26591494,0.266991012,0.367830112,0.369514446,0.370182234,0.5946795,0.700851838,,,,,
,0.201752564,0.207019646,0.266917082,0.281635226,0.344166142,0.371333312,0.527888742,0.427591698,0.706186758,,,,,
,0.210612574,0.216126984,0.265177396,0.259830872,0.20237912,0.369067768,0.526631406,0.422238442,0.677608558,,,,,
,0.213589718,0.21198365,0.265109664,0.265287798,0.259866104,0.368673514,0.526823508,0.371669488,0.714251158,,,,,
,0.206603834,0.210667034,0.264918934,0.260037624,0.20290091,0.369603758,0.369430752,0.530563,0.721970218,,,,,
,0.201894658,0.213882534,0.26326201,0.271649446,0.369094824,0.370095484,0.361058812,0.524087328,0.700720942,,,,,
,0.202311884,0.207716004,0.265094494,0.256434226,0.28204514,0.368976734,0.369610746,0.526202132,0.677297154,,,,,
,0.201894658,0.210667488,0.215053048,0.26062085,0.279029684,0.373409084,0.362469328,0.59702904,0.717271702,,,,,
,0.202449792,0.213589718,0.20226032,0.26100663,0.268958416,0.3697333,0.368081854,0.526429314,0.690322648,,,,,
,0.212234028,0.213431756,0.265517124,0.27277464,0.279422118,0.369955452,0.373531664,0.524451116,0.672889492,,,,,
,0.201852582,0.203508376,0.272356272,0.259667454,0.249426724,0.372101802,0.361083666,0.60067831,0.70251278,,,,,
,0.213431756,0.202007898,0.272450156,0.259520352,0.355879504,0.369455676,0.361513578,0.600893796,0.701094978,,,,,
,0.210704804,0.203585024,0.212297522,0.26021237,0.264897836,0.371782386,0.369430752,0.269504552,0.70048082,,,,,
,0.20283086,0.225180592,0.223270458,0.280114712,0.270755368,0.375762832,0.37366667,0.505572122,0.70003442,,,,,
,0.20606782,0.232137696,0.271649446,0.259667454,0.261861248,0.364441876,0.526412706,0.526540608,0.70047124,,,,,
,0.201881956,0.202742998,0.27277464,0.259677104,0.229449888,0.365633812,0.512297464,0.52578808,0.704821444,,,,,
,0.20218586,0.202469928,0.23383472,0.259343482,0.269518724,0.365101568,0.384380994,0.505498568,0.700263444,,,,,
,0.201990582,0.213387038,0.265517124,0.260112452,0.274967614,0.37582886,0.47936292,,0.700479318,,,,,
,0.20356923,0.20332202,0.274214342,0.259555832,0.265031688,0.365670748,0.486093006,,0.700393592,,,,,
,0.215150664,0.201955572,0.202263336,0.259667454,0.251823726,0.365251112,0.361226384,,0.737312122,,,,,
,0.202008872,0.20200347,0.266413554,0.21540394,0.294491546,0.365186196,0.481436502,,0.627451874,,,,,
,0.201894658,0.202092574,0.259667454,0.259709888,0.26672277,0.364522048,0.505470368,,0.703756768,,,,,
,0.215130846,,0.268160058,0.202055972,0.266777252,0.365153088,0.505498568,,0.709168006,,,,,
,0.202302628,,0.274454562,0.268160058,0.272890076,0.365278118,0.53109746,,0.596388708,,,,,
,0.202003904,,0.273354694,0.259681368,0.2721104,0.365163524,0.526401802,,0.700625244,,,,,
,0.202146052,,0.256931818,0.261832422,0.370244494,0.2924787,0.380277608,,0.596166968,,,,,
,0.201425264,,0.202050008,0.273501604,0.267886192,0.365749856,0.48627749,,0.711646782,,,,,
,,,0.265596902,0.266238486,0.26734256,0.365287748,0.361058812,,0.69197213,,,,,
,,,0.272356272,0.251732028,0.36916815,0.371281888,0.374860496,,0.67780067,,,,,
,,,0.273967306,0.266413554,0.370036124,0.367813314,0.374852408,,0.700284138,,,,,
,,,0.272356272,0.266441832,0.266560254,0.365071368,0.372960182,,0.634766612,,,,,
,,,0.202979144,0.260384712,0.28700554,0.365054738,0.490136838,,0.70091635,,,,,
,,,0.264754266,0.259984118,0.266972932,0.367563946,0.373505774,,0.701118892,,,,,
,,,0.267262792,0.259667454,0.267343318,0.343911884,0.380298462,,0.605548742,,,,,
,,,0.370025956,0.272356272,0.263991736,0.364833732,0.37445037,,0.70048082,,,,,
,,,0.229001096,0.259667454,0.267117446,0.366565046,0.520550218,,0.59436006,,,,,
,,,0.229001096,0.259643974,0.36976109,0.32053728,0.52161813,,0.52639982,,,,,
,,,0.203231808,0.259875266,0.268958416,0.36519419,0.476698602,,0.677300974,,,,,
,,,0.201768208,0.259667454,0.334143578,0.20237912,0.370845162,,0.700211848,,,,,
,,,0.24929394,0.266432406,0.273188468,0.259866104,0.50552728,,0.700571666,,,,,
,,,0.202502616,0.260478272,0.261457994,0.20290091,0.50589974,,0.70048082,,,,,
,,,0.202008872,0.269297784,0.261246896,0.368657088,0.525955918,,0.700304186,,,,,
,,,0.202182036,0.266381512,0.266625096,0.28204514,0.389050552,,0.700430234,,,,,
,,,0.202008872,0.259651976,0.264956172,0.279029684,0.370936166,,0.66778831,,,,,
,,,0.206159856,0.299578368,0.261388654,0.370069898,0.527096768,,0.59748874,,,,,
,,,0.265718712,0.271962726,0.262375224,0.372570324,0.52708001,,0.702881472,,,,,
,,,0.202114344,0.265517124,0.202008872,0.356417356,0.505498568,,0.596217742,,,,,
,,,0.249426724,0.27228446,0.278923898,0.358688136,0.532847566,,0.60383446,,,,,
,,,0.217557906,0.259854278,0.355816558,0.35818398,0.52639982,,0.672904924,,,,,
,,,0.252569572,0.202792726,0.35955155,0.359824538,0.59472076,,0.59451852,,,,,
,,,0.20723055,0.274020526,0.267352804,0.375264772,0.528192316,,0.677362578,,,,,
,,,0.20723055,0.271288302,0.270770656,0.249426724,0.526504804,,0.59693146,,,,,
,,,0.202767288,0.258173086,0.250773354,0.363306664,0.380644472,,0.595339314,,,,,
,,,0.250127184,0.266441906,0.36916815,0.356417356,0.37150328,,0.70089687,,,,,
,,,0.202571486,0.272679976,0.266831742,0.359359438,0.37171751,,0.594528316,,,,,
,,,0.202710762,0.250773354,0.265031688,0.357246872,0.52639982,,0.5923098,,,,,
,,,0.202535082,0.202236,0.275033884,0.365101568,0.388704666,,0.59451852,,,,,
,,,0.230544104,0.211469926,0.335240532,0.37660739,0.39056533,,0.594851204,,,,,
,,,0.202227834,0.24672186,0.26470374,0.270755368,0.381306428,,0.594482822,,,,,
,,,0.230451396,0.219351398,0.370157988,0.358620196,0.489199796,,0.528889016,,,,,
,,,0.229068458,0.261385622,0.3726027,0.356331076,0.526339722,,0.596267984,,,,,
,,,0.202008872,0.261231434,0.370435638,0.372295062,0.505498568,,0.594498078,,,,,
,,,0.203120994,0.252732068,0.370400452,0.361900974,0.505582512,,0.672970102,,,,,
,,,0.202322324,0.271180448,0.264992228,0.359359438,0.505498568,,0.700523988,,,,,
,,,0.24500083,0.259038456,0.376608302,0.372045162,0.372551256,,0.6715534,,,,,
,,,0.20356923,0.273977586,0.369716764,0.362458258,0.31996134,,0.594794078,,,,,
,,,0.201712518,0.2809363,0.37009638,0.361513352,0.373808108,,0.596980084,,,,,
,,,0.201995182,0.273649584,0.266775668,0.362880728,0.37355504,,0.677347182,,,,,
,,,0.203499326,0.273426384,0.270755368,0.361604236,0.5263085,,0.59396592,,,,,
,,,0.229684212,0.266441906,0.370303642,0.333852752,0.533905168,,0.681919458,,,,,
,,,0.2019203,0.251143134,0.369918618,0.36018015,0.373590334,,0.7005262,,,,,
,,,0.202047252,0.266401846,0.37427483,0.229449888,0.371150786,,0.598679252,,,,,
,,,0.229001096,0.267094606,0.370025956,0.303786462,0.371584926,,0.70048082,,,,,
,,,0.20606946,0.270675642,0.372610642,0.374265818,0.378531886,,0.700993578,,,,,
,,,0.20241374,0.273627884,0.370093102,0.371814678,0.371975242,,0.672978068,,,,,
,,,0.202484872,0.234102768,0.370215788,0.30972699,0.370944672,,0.680316674,,,,,
,,,0.202792726,0.266637958,0.370126112,0.370773316,0.371580734,,0.59451852,,,,,
,,,0.201789656,0.265935798,0.369921198,0.369514446,0.372066416,,0.599034908,,,,,
,,,0.20723055,0.269193514,0.370497356,0.368918012,0.370827854,,0.634192472,,,,,
,,,0.202008872,0.263788032,0.370305954,0.368641802,0.371268654,,,,,,,
,,,0.231872,0.234656488,0.370025956,0.369497268,0.370845162,,,,,,,
,,,0.230451396,0.266413554,0.265031688,0.369470864,0.37137522,,,,,,,
,,,0.202240812,0.266413554,0.266711098,0.369360182,0.370924676,,,,,,,
,,,0.202114048,0.229001096,0.370080098,0.375757138,0.37342143,,,,,,,
,,,0.20252415,0.256785146,0.325618918,0.26702952,0.37337228,,,,,,,
,,,0.208573794,0.230470914,0.26672277,0.375264772,0.370845162,,,,,,,
,,,0.202008872,0.262589164,0.370025956,0.372875886,0.370949196,,,,,,,
,,,0.202207766,0.279177126,0.372310548,0.37211395,0.502461102,,,,,,,
,,,0.229277574,0.265490742,0.36947192,0.368972712,0.376853358,,,,,,,
,,,0.20236921,0.274949168,0.369578638,0.369645336,0.370905172,,,,,,,
,,,0.2405016,0.268752518,0.370181284,0.202008872,0.370845162,,,,,,,
,,,0.229013966,0.264710018,0.271001492,0.201892994,0.371212868,,,,,,,
,,,0.202141664,0.264747,0.271479416,0.359359438,0.370884026,,,,,,,
,,,0.20226018,0.274209472,0.266177426,0.359354436,0.370936166,,,,,,,
,,,0.202008872,0.265783376,0.29578981,0.202440568,0.370792136,,,,,,,
,,,0.204155218,0.372535164,0.369968992,0.294217402,0.3702221,,,,,,,
,,,0.201768208,0.254599506,0.270879472,0.359115262,0.273930348,,,,,,,
,,,0.202008872,0.233497974,0.296193532,0.359359438,0.373508332,,,,,,,
,,,0.202008872,0.279029684,0.271411284,0.372101802,0.379385524,,,,,,,
,,,0.20257646,0.267581522,0.270681492,0.367652674,0.37524118,,,,,,,
,,,0.20186365,0.267572968,0.294491546,0.359298872,0.330034366,,,,,,,
,,,0.202240812,0.270732094,0.294491546,0.359359438,0.370874684,,,,,,,
,,,0.202250606,0.274557406,0.270755368,0.364735146,0.375604286,,,,,,,
,,,0.272356272,0.267704544,0.271479366,0.367544438,0.376654528,,,,,,,
,,,0.230470914,0.270074432,0.264688682,0.359502694,0.3708944,,,,,,,
,,,0.216348746,0.294491546,0.375581028,0.359298872,0.37131063,,,,,,,
,,,0.21182016,0.269736252,0.294491546,0.359347096,0.370840866,,,,,,,
,,,0.202092194,0.266639784,0.370687622,0.35990091,0.373531664,,,,,,,
,,,0.201767268,0.266413554,0.375581028,0.359328506,0.301329614,,,,,,,
,,,0.250566816,0.20182163,0.370084046,0.362988626,0.371681644,,,,,,,
,,,0.202008872,0.266413554,0.37004022,0.359359438,0.374272036,,,,,,,
,,,0.230427088,0.249829662,0.265114236,0.363226972,0.37354701,,,,,,,
,,,0.211290618,0.20613509,0.273722508,0.365443614,0.370757068,,,,,,,
,,,0.202008872,0.30490672,0.370103306,0.359480228,0.356973848,,,,,,,
,,,0.202092434,0.306938022,0.36703494,0.358215334,0.360079228,,,,,,,
,,,0.230911892,0.266456602,0.331141712,0.359359438,0.359693596,,,,,,,
,,,0.202048112,0.229001096,0.369856336,0.364054734,0.363439448,,,,,,,
,,,0.202611314,0.306175322,0.370025956,0.361085716,0.323619888,,,,,,,
,,,0.201887538,0.26656386,0.270755368,0.359174508,0.359818908,,,,,,,
,,,0.253429916,0.266920644,0.279029684,0.36077624,0.35652104,,,,,,,
,,,0.201894834,0.266978948,0.284511346,0.359359438,0.359681304,,,,,,,
,,,0.24418635,0.266626868,0.27914733,0.357017014,0.356651084,,,,,,,
,,,0.228874084,0.294648092,0.28457548,0.359298872,0.356504728,,,,,,,
,,,0.230764946,0.266543502,0.270911042,0.28020157,0.368823122,,,,,,,
,,,0.201420182,0.269038854,0.273212334,0.359359438,0.35983107,,,,,,,
,,,0.202008872,0.294552898,0.293322322,0.363226972,0.359985048,,,,,,,
,,,0.266398186,0.26646359,0.273666824,0.372580124,0.360244774,,,,,,,
,,,0.21270558,0.266413554,0.29618147,0.35691027,0.362980894,,,,,,,
,,,0.229040494,0.291191322,0.27023229,0.35971481,0.343662408,,,,,,,
,,,0.30154756,0.292584282,0.270874674,0.359896744,0.357411436,,,,,,,
,,,0.25125379,0.204146764,0.319961918,0.359429964,0.35671782,,,,,,,
,,,0.202008872,0.251998124,0.294314408,0.364394688,0.359933,,,,,,,
,,,0.202525416,0.230876248,0.27183673,0.373548256,0.371614182,,,,,,,
,,,0.20236893,0.232404956,0.268753736,0.359359438,0.207143622,,,,,,,
,,,0.229001096,0.240732072,0.202922426,0.37848116,0.357836164,,,,,,,
,,,0.229842148,0.20343651,0.304747574,0.372256066,0.35968197,,,,,,,
,,,0.201505634,0.203390022,0.35609741,0.35946159,0.35942819,,,,,,,
,,,0.202620808,0.233397892,0.370025956,0.359549514,0.366080604,,,,,,,
,,,0.265721628,0.202484872,0.370025956,0.361737378,0.359779476,,,,,,,
,,,0.310258746,0.202176682,0.273315746,0.35929872,0.367177646,,,,,,,
,,,0.21062281,0.215053048,0.279089242,0.366078076,0.356448486,,,,,,,
,,,0.230451396,0.266537054,0.285501312,0.359438482,0.35983607,,,,,,,
,,,0.202961446,0.271904612,0.280860046,0.360471596,0.360492496,,,,,,,
,,,0.252732068,0.241116278,0.261388654,0.359424142,0.35782815,,,,,,,
,,,0.202008872,0.230869564,0.267426366,0.359334922,0.356602304,,,,,,,
,,,0.252698118,0.266553336,0.261650534,0.359183454,0.359681304,,,,,,,
,,,0.279116386,0.202008872,0.270755368,0.359428382,0.356693916,,,,,,,
,,,0.28061802,0.26649492,0.270850368,0.359362958,0.35943173,,,,,,,
,,,0.266578408,0.223713662,0.273343352,0.360228342,0.356683612,,,,,,,
,,,0.258414024,0.259667454,0.29436768,0.359533914,0.356915408,,,,,,,
,,,0.258414024,0.281668366,0.272241098,0.356417356,0.360084526,,,,,,,
,,,0.21143884,0.213628748,0.357154202,0.359352494,0.359976698,,,,,,,
,,,0.203064586,0.241330582,0.270775708,0.359359438,0.356785216,,,,,,,
,,,0.20206705,0.259637252,0.294239206,0.359272192,0.356571348,,,,,,,
,,,0.202008872,0.265319502,0.295857988,0.359359438,0.360222362,,,,,,,
,,,0.24611138,0.266531958,0.295857988,0.359913706,0.33610825,,,,,,,
,,,0.279934512,0.259624698,0.297189576,0.35962143,0.386325808,,,,,,,
,,,0.210667034,0.259667454,0.267104464,0.363273678,,,,,,,,
,,,0.21072702,0.266420638,0.273027748,0.359243594,,,,,,,,
,,,0.221569038,0.25999488,0.292115018,0.356417356,,,,,,,,
,,,0.248141942,0.259767062,0.272930292,0.35978737,,,,,,,,
,,,0.209175034,0.266413554,0.28256436,0.357377242,,,,,,,,
,,,0.21622167,0.266409068,0.271002806,0.356353676,,,,,,,,
,,,0.20363066,0.266413554,0.249556622,0.359974108,,,,,,,,
,,,0.214982822,0.266413554,0.270755368,0.356476188,,,,,,,,
,,,0.214917028,0.259897732,0.273108502,0.359849922,,,,,,,,
,,,0.204279986,0.266646048,0.271000176,0.359510026,,,,,,,,
,,,0.211345024,0.25989292,0.270841588,0.360061338,,,,,,,,
,,,0.210667034,0.259875736,0.274879432,0.360437176,,,,,,,,
,,,0.2034617,0.259971802,0.270755368,0.359318588,,,,,,,,
,,,0.24418635,0.266344614,0.270755368,0.35999966,,,,,,,,
,,,0.211483464,0.294573452,0.294686652,0.361017216,,,,,,,,
,,,0.2177182,0.26651372,0.358007664,0.359511776,,,,,,,,
,,,0.20194602,0.294760424,0.27174791,0.359310888,,,,,,,,
,,,0.221569038,0.24317939,0.272051452,0.358513738,,,,,,,,
,,,0.20241052,0.267150762,0.271485972,0.359359438,,,,,,,,
,,,0.211977768,0.26652836,0.28862407,0.367652674,,,,,,,,
,,,0.215293436,0.2598762,0.285528646,0.361639554,,,,,,,,
,,,0.213623332,0.237051838,0.27350215,0.356489118,,,,,,,,
,,,0.223599736,0.2617807,0.203020462,0.373773364,,,,,,,,
,,,0.20332202,0.260321706,0.272356272,0.359362142,,,,,,,,
,,,0.213415838,0.213415838,0.278864802,0.360189284,,,,,,,,
,,,0.214080938,0.201530754,0.258414024,0.35939886,,,,,,,,
