2020-Jan-Mar,2020-Apr-Jun,2020-Jul-Sep,2020-Oct-Dec,2021-Jan-Mar,2021-Apr-Jun,2021-Jul-Sep,2021-Oct-Dec,2022-Jan-Mar,2022-Apr-Jun,2022-Jul-Sep,2022-Oct-Dec,2023-Jan-Mar,2023-Apr-Jun,2023-Jul-Sep,2023-Oct-Dec,2024-Jan-Mar
0.159128522,0.176959953,0.171492152,0.155650678,0.188785927,0.213418563,0.245731803,0.242255334,0.341450752,0.342026121,0.391013521,0.430763601,0.439596089,0.474273825,,0.51550807,
0.15495013,0.175985523,0.17007772,0.157336495,0.187851221,0.215087285,0.245642252,0.241289622,0.341712547,0.342060175,0.390787171,0.441122515,0.443614754,0.462551425,,0.478318869,
0.157012077,0.177320599,0.172778896,0.155542258,0.188206207,0.212810444,0.246665921,0.241370024,0.335137056,0.34229626,0.391006991,0.47362927,0.456458766,0.424089062,,0.58349627,
0.16675373,0.175783489,0.155423024,0.15442662,0.18820081,0.216672777,0.245991114,0.241325078,0.338263762,0.356515719,0.391032615,0.43868837,0.439342135,0.485992821,,0.55821063,
0.155166857,0.176505854,0.15512237,0.168196164,0.18820081,0.21677034,0.24486884,0.241254371,0.338613988,0.34882759,0.390940539,0.441008868,0.47467504,0.432201211,,0.558634695,
0.158412941,0.17547447,0.15762333,0.170597968,0.210932478,0.255759583,0.243144344,0.245810153,0.339718915,0.342074597,0.391179181,0.387806271,0.43742035,0.474751156,,0.584881436,
0.154944301,0.176588168,0.155320414,0.154913285,0.209928643,0.301943864,0.244802372,0.242576315,0.339399444,0.342100673,0.391074553,0.431611884,0.433089793,0.473751773,,0.58819677,
0.154004532,0.209504491,0.170760593,0.168326423,0.211330652,0.335331577,0.245388667,0.250821208,0.336541138,0.342200102,0.393131731,0.441270698,0.436491313,0.465991677,,0.588150015,
0.153856427,0.177463253,0.169817104,0.168196164,0.211272166,0.244419843,0.246665921,0.245633847,0.339399444,0.370805305,0.39140135,0.43953189,0.474218791,0.47616065,,0.583646349,
0.154179206,0.177028506,0.158461883,0.168196164,0.209652618,0.213352104,0.246553878,0.242218568,0.339331851,0.342060175,0.391086048,0.432760091,0.474564617,0.474894045,,0.587557982,
0.158327702,0.175429434,0.155511419,0.154715811,0.210859854,0.208649753,0.247038396,0.250821208,0.340598947,0.366489979,0.391048866,0.438742,0.434992561,0.474751156,,0.558158553,
0.154179206,0.177383052,0.170162445,0.153976679,0.216247771,0.213530654,0.245639531,0.241586588,0.339328474,0.34202531,0.391032615,0.391371786,0.475242784,0.431758167,,0.584986037,
0.154466459,0.176505854,0.1556366,0.170134613,0.209223577,0.213424833,0.245842956,0.241427051,0.339523451,0.342106976,0.388303048,0.388474098,0.43827664,0.475984734,,0.562885895,
0.154113502,0.176505854,0.336152367,0.154179206,0.209764313,0.213168241,0.262683902,0.242196846,0.33932542,0.356652377,0.391646573,0.439409362,0.421169536,0.436389253,,0.58819677,
0.155233748,0.176505854,0.327534682,0.169787862,0.211272166,0.212679059,0.248689412,0.241479442,0.339451678,0.34185823,0.391038489,0.432472089,0.431230212,0.434454124,,0.584881436,
0.154272659,0.205397053,0.155499435,0.168196164,0.21050325,0.212996081,0.245727509,0.241441398,0.336609498,0.340450606,0.388091055,0.41251673,0.432319338,0.474051496,,0.580689983,
0.154179206,0.176505854,0.17115316,0.168690754,0.209679671,0.213699511,0.246083313,0.242050817,0.339402921,0.341972975,0.392149201,0.407488767,0.414761822,0.481711484,,0.556191575,
0.154179206,0.185789761,0.155727895,0.182320136,0.21061999,0.213617206,0.245613429,0.337576964,0.338796605,0.356422946,0.398399956,0.438672546,0.444046914,0.476902235,,0.55914514,
0.154287008,0.176505854,0.168582045,0.168196164,0.209897967,0.213462248,0.245629453,0.244066585,0.3394046,0.340786035,0.36461677,0.415023401,0.392550099,0.441068341,,0.525255063,
0.154333918,0.177463253,0.170162445,0.169902431,0.211467556,0.213174119,0.245642252,0.336703677,0.338082602,0.342868076,0.439329381,0.431379972,0.390848334,0.449223762,,0.518096429,
0.153976207,0.176505854,0.172996556,0.177908215,0.209451535,0.213945425,0.199937189,0.243872973,0.338078346,0.342136599,0.430946672,0.439329381,0.417415426,0.412196558,,0.516274744,
0.154179394,0.177052662,0.155533258,0.167928598,0.211272166,0.213190144,0.248769959,0.244044324,0.338078346,0.348954189,0.426331371,0.4583036,0.440191277,0.444702929,,0.557134046,
0.154320067,0.176505854,0.170172149,0.16817815,0.209679671,0.215939838,0.24271854,0.241991864,0.307577651,0.341996516,0.391118382,0.441165921,0.3903135,0.44445833,,0.55420862,
0.15416043,0.182423748,0.155194741,0.154179206,0.209786497,0.21393326,0.248689412,0.242011737,0.339379918,0.343392665,0.388113225,0.445568424,0.414972776,0.417165509,,0.557994008,
0.155096408,0.198935905,0.171931308,0.169104548,0.332267958,0.216705829,0.245493673,0.241372529,0.336798926,0.343884766,0.391032615,0.417288073,0.429202965,0.476341876,,0.584704808,
0.154713237,0.176505854,0.170363572,0.17202764,0.186211527,0.213567949,0.30248549,0.241513282,0.241999624,0.381872285,0.391231255,0.430972206,0.439067677,0.460572199,,0.556745389,
0.15588624,0.177651782,0.170162445,0.193362696,0.219864107,0.213418563,0.309992185,0.243344923,0.339553714,0.39582352,0.388656069,0.416022923,0.44447314,0.430928118,,0.508192784,
0.154268639,0.177028506,0.155251444,0.347989025,0.292247266,0.214807662,0.245139924,0.242212339,0.340017382,0.38819692,0.391238588,0.43874261,0.474742341,0.418350507,,0.516741081,
0.154034417,0.187318551,0.155447139,0.153837121,0.210523588,0.214618708,0.243746138,0.241684174,0.308037838,0.378772661,0.418965894,0.439293496,,0.426627034,,0.512883617,
0.19444992,0.179337212,0.156575466,0.168196164,0.185301758,0.213418563,0.199067078,0.241407441,0.339665756,0.395454779,0.391107978,0.438851753,,0.465748823,,0.504292933,
0.162434288,0.177317398,0.169957082,0.167516561,0.332267958,0.213626375,0.249486223,0.24105166,0.339757737,0.385684673,0.404637861,0.41507731,,0.459577679,,0.514160117,
0.155311239,0.191934509,0.155422263,0.159610293,0.18710714,0.215099899,0.250000434,0.242435839,0.339438777,0.396290063,0.391085479,0.427092513,,0.426994725,,0.515075091,
0.15703294,0.175441087,0.170496722,0.168391652,0.212788711,0.213674138,0.243270361,0.241370024,0.339399444,0.395779068,0.390054331,0.431856561,,0.429232595,,0.514226378,
0.154634109,0.17662626,0.179580727,0.168153394,0.210455695,0.213584812,0.242161958,0.243770863,0.242045253,0.395827303,0.391032615,0.356123821,,0.484264357,,0.519869639,
0.157709558,0.178447413,0.172243381,0.154177164,0.20940756,0.213810523,0.245642252,0.242072131,0.338419271,0.39318121,0.391555511,0.426439898,,0.457911431,,0.51806399,
0.154836106,0.178814752,0.169252865,0.18770973,0.188302849,0.214782818,0.245642252,0.241909781,0.241888312,0.39347253,0.3919077,0.437177338,,0.474664094,,0.58178066,
0.191137354,0.180491176,0.155298586,0.168020417,0.212615536,0.214299169,0.229701386,0.24317239,0.302315062,0.393134535,0.391032615,0.432874212,,0.478536039,,0.557772998,
0.193613367,0.176102547,0.158248628,0.154274672,0.1872219,0.213403399,0.251149104,0.248953153,0.338078346,0.391384125,0.389026856,0.415110081,,0.458873954,,0.542777268,
0.154179206,0.177539184,0.170290204,0.154228955,0.209679671,0.213297547,0.242245308,0.250821208,0.338098225,0.392989159,0.391032615,0.415081739,,,,0.558590332,
0.159791278,0.177420837,0.155337792,0.168042687,0.20930422,0.213603977,0.245772963,0.240173286,0.301962853,0.402777689,0.392040973,0.390945972,,,,0.58425391,
0.154147523,0.177658321,0.178719942,0.154310245,0.209445291,0.215866455,0.245727201,0.241370024,0.308455501,0.395885297,0.391374361,0.438276801,,,,0.521847015,
0.154179206,0.176738031,0.170162445,0.156839368,0.191265162,0.216555863,0.245509226,0.244704385,0.307678634,0.395734396,0.389821188,0.404631731,,,,0.485798976,
0.158953526,0.176505854,0.170693798,0.15433532,0.209407404,0.213261498,0.199580543,0.242117273,0.302889271,0.39570967,0.33801326,0.421841472,,,,0.510861912,
0.154013875,0.17953255,0.155785513,0.155839134,0.21219185,0.213491237,0.245619989,0.177824394,0.338326764,0.39562802,0.374922731,0.429411453,,,,0.495187908,
0.155024313,0.177870728,0.162067764,0.154262853,0.211733448,0.213708787,0.246867103,0.3316929,0.338078346,0.420682864,0.391115045,0.430946672,,,,0.511105932,
0.156549131,0.175479837,0.155110496,0.154252583,0.187815976,0.213418563,0.243214868,0.162351791,0.241656924,0.399440223,0.391064945,0.415060634,,,,0.493110023,
0.155926471,0.180722656,0.155511419,0.154194107,0.32640415,0.216408471,0.243694907,0.242117273,0.302151014,0.395795263,0.391051267,0.402951064,,,,0.584520157,
0.155125713,0.177870728,0.155481336,0.154531929,0.325349397,0.214777556,0.242323832,0.241701229,0.307750937,0.395819622,0.388113225,0.430911883,,,,0.518040525,
0.155845935,0.177847425,0.156516513,0.173746271,0.209358178,0.213167818,0.246133423,0.242025312,0.336448064,0.395780669,0.415021564,0.415933889,,,,0.582031555,
0.155052538,0.176741794,0.157220327,0.161906774,0.215994009,0.21387347,0.245642252,0.2414352,0.244493556,0.365354845,0.415264073,0.391432063,,,,0.557772998,
0.156613147,0.176505854,0.170006129,0.155009721,0.222359166,0.208860782,0.245645542,0.242145487,0.339327816,0.367361405,0.390963608,0.443110637,,,,0.54804245,
0.154452888,0.178599168,0.153577185,0.156439046,0.191381961,0.213397866,0.200072647,0.244044324,0.346305105,0.312200176,0.389967325,0.430946672,,,,0.505573051,
0.154463961,0.177811381,0.171577685,0.15415511,0.186211527,0.215950595,0.243217344,0.241370024,0.33951544,0.393612321,0.391022136,0.441122515,,,,0.58547441,
0.155103465,0.175525894,0.169949005,0.156470364,0.216126208,0.21291112,0.243470167,0.241222243,0.302506501,0.342194777,0.402186786,0.404955448,,,,0.559646731,
0.191162206,0.181365145,0.157538434,0.153827484,0.20966071,0.21471033,0.245554147,0.300478868,0.336798926,0.342193565,0.391002039,0.431358535,,,,0.50903857,
0.154102452,0.173060301,0.17125967,0.15293398,0.210575324,0.213466195,0.199835347,0.241370024,0.339399444,0.368100038,0.391412035,0.441179919,,,,0.47684647,
0.154274153,0.207621672,0.157153891,0.169062301,0.209558939,0.215995986,0.245686405,0.242117273,0.245243382,0.342156612,0.438851753,0.437705584,,,,0.489897182,
0.255263647,0.246852092,0.155865014,0.169204787,0.188955797,0.334314421,0.246169798,0.241961013,0.339487582,0.342407093,0.390969329,0.431836929,,,,0.460020154,
0.153787962,0.219657588,0.169945851,0.190955597,0.200039437,0.213416745,0.245082723,0.242117273,0.337729417,0.395759951,0.390966285,0.42703245,,,,0.477521796,
0.162159771,0.176551712,0.170162445,0.223944795,0.209718341,0.335331577,0.245969361,0.244044324,0.302165864,0.342484391,0.364976738,0.392592916,,,,0.489777379,
0.154361085,0.176505854,0.155139563,0.171182878,0.218303988,0.215211066,0.242215579,0.241486317,0.307927395,0.395796057,0.395065034,0.407338865,,,,0.490720655,
0.154955512,0.175579148,0.170301117,0.171608333,0.182556641,0.213898891,0.24566721,0.242597166,0.339427083,0.395776985,0.391069107,0.30107827,,,,0.473592029,
0.154416149,0.176338975,0.15599852,0.168080861,0.191087265,0.213209538,0.245813615,0.241225714,0.302114372,0.342028896,0.391100743,0.34921853,,,,0.48926189,
0.15463652,0.176770116,0.154927539,0.16938841,0.209883462,0.213498558,0.245642252,0.244963279,0.302151014,0.395827303,0.392955956,0.38808292,,,,0.48265305,
0.154179206,0.176505854,0.170162445,0.168412809,0.18941541,0.213597477,0.246145028,0.242199826,0.339340503,0.341978768,0.391074768,0.390973918,,,,0.48669271,
0.154205255,0.176505854,0.155650674,0.168346478,0.187488254,0.213418563,0.24415953,0.241988069,0.30738893,0.356900303,0.338350587,0.391032615,,,,,
0.18337851,0.176505854,0.190921465,0.168813897,0.192765293,0.224980111,0.24561839,0.241452979,0.304186099,0.342000584,0.390932147,0.391085479,,,,,
0.155271839,0.177157671,0.170480919,0.156706463,0.210932478,0.213209538,0.246864686,0.239305027,0.307754649,0.342394137,0.391073476,0.410670896,,,,,
,0.177323755,0.156229295,0.168196164,0.186583848,0.216546117,0.245849983,0.241453595,0.310323853,0.345015908,0.391032615,0.391073476,,,,,
,0.176914455,0.170191007,0.154828049,0.208328047,0.213327604,0.246766159,0.242779592,0.293634379,0.342060175,0.39548701,0.414110258,,,,,
,0.176830795,0.156596109,0.168009387,0.208877773,0.214100011,0.243217344,0.241692823,0.292123141,0.395798943,0.391076882,0.432930601,,,,,
,0.176505854,0.170456041,0.157661268,0.188781293,0.216799385,0.245117438,0.241420637,0.306725219,0.395958268,0.391048407,0.417245923,,,,,
,0.176016505,0.170162445,0.16801064,0.209928643,0.24595191,0.246665921,0.241469993,0.312017929,0.395801771,0.390927967,0.390787171,,,,,
,0.178658851,0.157686651,0.168196164,0.210180473,0.214592054,0.243253087,0.241945029,0.302716511,0.367786189,0.36172812,0.397364544,,,,,
,0.176644119,0.154897376,0.168196164,0.326891978,0.213469926,0.248680905,0.241403848,0.33925971,0.342031058,0.388736465,0.398938327,,,,,
,0.176537178,0.155476965,0.15293398,0.208645736,0.216789529,0.248807184,0.236631807,0.30214477,0.341856214,0.391065779,0.391064141,,,,,
,0.182705097,0.172338175,0.168604302,0.190775785,0.317518251,0.246665921,0.329691437,0.301818584,0.391025505,0.391985137,0.395460025,,,,,
,0.180061818,0.282299615,0.169837333,0.326390503,0.220523115,0.246665921,0.30809823,0.302109089,0.395644134,0.390967721,0.391032615,,,,,
,0.182058566,0.155511419,0.173285056,0.191631934,0.213409657,0.246153463,0.241790613,0.30769505,0.341980662,0.395460025,0.391032615,,,,,
,0.176505854,0.20619137,0.168196164,0.332717533,0.213885961,0.245731803,0.241855621,0.339819076,0.395672389,0.388113225,0.396226136,,,,,
,0.176830555,0.170312287,0.167921392,0.304638316,0.288552587,0.246665921,0.241431733,0.339024508,0.395827303,0.391941121,0.404637861,,,,,
,0.175646938,0.169327668,0.168604302,0.304575236,0.244829878,0.245493673,0.241346782,0.303083372,0.395545105,0.338753436,0.391107623,,,,,
,0.176505854,0.170162445,0.167953997,0.186151587,0.213070268,0.245642252,0.242197987,0.307809598,0.395827303,0.391184105,0.412798305,,,,,
,0.177902394,0.17016107,0.153976679,0.241730972,0.213555963,0.245696142,0.241370024,0.339692803,0.39318121,0.392036939,0.391032615,,,,,
,0.176640595,0.170162445,0.168460525,0.186822373,0.213418563,0.245839083,0.23722854,0.338025379,0.342820771,0.388272592,0.391037242,,,,,
,0.185389225,0.155518239,0.167970741,0.186184525,0.213365025,0.245242126,0.237294984,0.307682423,0.342033668,0.390920707,0.420776417,,,,,
,0.182597034,0.156035887,0.15293398,0.322709326,0.213092913,0.245577517,0.237826188,0.241890547,0.342068467,0.392193885,0.390760024,,,,,
,0.226769922,0.173599175,0.168627314,0.191258382,0.216568021,0.245710152,0.300154301,0.259296333,0.381807963,0.39083365,0.391167645,,,,,
,0.180691048,0.1715624,0.168196164,0.191383628,0.213273828,0.245774532,0.241634462,0.338078346,0.353787369,0.391066468,0.417090042,,,,,
,0.183580752,0.155511419,0.156110534,0.210295913,0.213418563,0.246814011,0.241230023,0.302076197,0.398575535,0.364883069,0.410668077,,,,,
,,0.156375736,0.154149208,0.186211527,0.216759471,0.245642252,0.241407723,0.338088525,0.365614186,0.391032615,0.391030474,,,,,
,,0.157965294,0.153976679,0.190722067,0.213344444,0.245525469,0.241495087,0.304342599,0.342060175,0.390979703,0.391889403,,,,,
,,0.155775945,0.168196164,0.187839696,0.214666621,0.242416921,0.242148424,0.307726848,0.392989159,0.405612406,0.39086394,,,,,
,,0.156862877,0.168196164,0.209022537,0.215654618,0.247506731,0.24231452,0.307851716,0.341972404,0.391024276,0.398914826,,,,,
,,0.158776335,0.168125901,0.209679671,0.213674714,0.245813424,0.242117273,0.338064678,0.394515334,0.388113225,0.400476811,,,,,
,,0.338536242,0.167797195,0.326485889,0.213341711,0.246808523,0.242117273,0.338275394,0.342930729,0.34198088,0.415077243,,,,,
,,0.155511419,0.154253033,0.272935874,0.213513533,0.245642252,0.237791718,0.303259564,0.34208743,0.390997126,0.395522124,,,,,
,,0.157828709,0.153725207,0.212881023,0.213069978,0.307687793,0.244108709,0.24203499,0.396201787,0.397422882,0.391032615,,,,,
,,0.156072819,0.168632767,0.209567683,0.346844249,0.247214183,0.242532715,0.338237919,0.395827303,0.390748389,0.391032615,,,,,
,,0.156072819,0.168196164,0.205018009,0.244585873,0.247675255,0.243240601,0.339535836,0.342060175,0.391032615,0.43769388,,,,,
,,0.162796479,0.154315555,0.191327511,0.310140789,0.336357344,0.243936634,0.24205194,0.34318043,0.391032615,0.391032615,,,,,
,,0.15598369,0.167867676,0.191506237,0.222889843,0.246004673,0.300496953,0.358663268,0.341972404,0.391067895,0.392183577,,,,,
,,0.156203296,0.153976679,0.211360568,0.222369932,0.202674761,0.241396922,0.352420319,0.395827303,0.396789551,0.300358162,,,,,
,,0.156015048,0.167358171,0.190717831,0.21341601,0.246780491,0.237877509,0.338078346,0.393033525,0.390875506,0.307760765,,,,,
,,0.155681895,0.169621162,0.188137112,0.216530407,0.199909946,0.237196249,0.337139397,0.395827303,0.391032615,0.306256913,,,,,
,,0.155850279,0.153976679,0.211626096,0.365408296,0.245731803,0.237965591,0.338529563,0.366622946,0.388078325,0.302049986,,,,,
,,0.15530621,0.168454105,0.190775785,0.365220156,0.246665921,0.237042056,0.338078346,0.342475526,0.390981452,0.300360377,,,,,
,,0.155298586,0.191676294,0.203436857,0.302158939,0.242323832,0.338816063,0.338108494,0.342601672,0.338816063,0.338266435,,,,,
,,0.155789327,0.168477357,0.222982222,0.213478763,0.199937189,0.237104273,0.302151014,0.342134646,0.391032615,,,,,,
,,,0.168295379,0.191575297,0.21336322,0.24756591,0.238212794,0.338154288,0.395763758,0.391042481,,,,,,
,,,0.154434749,0.192005787,0.213354848,0.245642252,0.23836267,0.338004988,0.342101212,0.390714062,,,,,,
,,,0.20825658,0.213008861,0.213418563,0.248213042,0.238327647,0.337799142,0.341972404,0.379652328,,,,,,
,,,0.213466596,0.209534543,0.21341601,0.246665921,0.237691925,0.338183862,0.393100715,0.439127091,,,,,,
,,,0.171182878,0.191424454,0.2134576,0.243310356,0.237691925,0.338094623,0.342060175,0.404903225,,,,,,
,,,0.155761357,0.185301758,0.335331577,0.307653658,0.244843992,0.307759814,0.342742921,0.394366909,,,,,,
,,,0.341259869,0.209269425,0.272785747,0.242161958,0.239468192,0.339705605,0.342060175,0.391032615,,,,,,
,,,0.154179206,0.210212652,0.27312615,0.246733076,0.24228146,0.342842611,0.367143101,0.390155089,,,,,,
,,,0.266462357,0.18557909,0.214274537,0.246665038,0.237149511,0.3397207,0.341749055,0.39110656,,,,,,
,,,0.155329702,0.209679671,0.258681437,0.245847358,0.237791718,0.352340763,0.393191549,0.375377027,,,,,,
,,,0.168231993,0.188431184,0.24568153,0.242341481,0.237435526,0.241908762,0.392904681,0.391032615,,,,,,
,,,0.171214151,0.210161313,0.213418563,0.246862298,0.241162381,0.339169063,0.341982112,0.390939832,,,,,,
,,,0.157176306,0.209679671,0.242172778,0.242818834,0.242277791,0.340192652,0.342060175,0.391032615,,,,,,
,,,0.171196153,0.199064679,0.213572722,0.243282971,0.243138783,0.301869101,0.329950538,0.391032615,,,,,,
,,,0.154713237,0.18967877,0.215296924,0.245997824,0.242563634,0.301959053,0.342060175,0.388955949,,,,,,
,,,0.19102823,0.326485889,0.210506381,0.246274322,0.241658614,0.237613659,0.341889991,0.391215239,,,,,,
,,,0.168495852,0.209679671,0.335331577,0.307962542,0.241950738,0.237744081,0.344392856,0.390716008,,,,,,
,,,0.168196164,0.19355896,0.213347022,0.245622899,0.241923896,0.306054375,0.395751378,0.393150064,,,,,,
,,,0.169084643,0.210741225,0.213241815,0.24550013,0.241398267,0.303682817,0.367361405,0.391238758,,,,,,
,,,0.168164337,0.221669655,0.213866728,0.24558736,0.241370024,0.302125472,0.344610209,0.388113225,,,,,,
