2020-Jan-Mar,2020-Apr-Jun,2020-Jul-Sep,2020-Oct-Dec,2021-Jan-Mar,2021-Apr-Jun,2021-Jul-Sep,2021-Oct-Dec,2022-Jan-Mar,2022-Apr-Jun,2022-Jul-Sep,2022-Oct-Dec,2023-Jan-Mar,2023-Apr-Jun,2023_Jul-Sep,2023_Oct-Dec,2024-Jan-Mar,2024-Apr-Jun
0.154252551,0.155585421,0.154119688,0.154570423,0.192260872,0.241090258,0.298858577,0.243261904,0.307999464,0.33962245,0.391973688,0.436226443,0.450293912,0.471209448,0.500788843,0.472209871,,
0.156487509,0.154179211,0.155353784,0.156295142,0.207549946,0.284776477,0.245835157,0.252793346,0.336831903,0.33947584,0.391011078,0.394974368,0.474372831,0.440088234,0.506767069,0.536973584,,
0.190792302,0.153976233,0.185287782,0.15461015,0.164370272,0.237080203,0.24679414,0.244107214,0.339435618,0.308181313,0.396167573,0.440330368,0.474962976,0.46855253,0.513742028,0.537791679,,
0.154636523,0.154090482,0.284136369,0.154571271,0.162528186,0.236903549,0.248721744,0.244806936,0.302160655,0.342672506,0.403103848,0.43581884,0.454355307,0.444861874,0.510131296,0.50998731,,
0.15534829,0.154904854,0.240270822,0.154560022,0.162351741,0.171601176,0.253083561,0.243235045,0.302204093,0.341125831,0.407174733,0.434372199,0.453289969,0.472789136,0.51612678,0.538227024,,
0.161381689,0.155804087,0.240637279,0.15469733,0.199681862,0.169026695,0.295229636,0.24540768,0.247192877,0.332704228,0.390996695,0.437140204,0.462560223,0.476240699,0.482638348,0.531991178,,
0.15755556,0.153931036,0.155056445,0.155938086,0.200375663,0.312413837,0.249172092,0.244731714,0.247016022,0.339515039,0.36551261,0.434775971,0.460608847,0.506754218,0.484233567,0.537570621,,
0.154955485,0.156631485,0.175308828,0.154578663,0.161795354,0.241183775,0.246977581,0.243398222,0.33971978,0.339575228,0.41790846,0.433055778,0.443559983,0.470172582,0.477581417,0.510946842,,
0.155462171,0.15435888,0.156638572,0.155746622,0.162351741,0.194324252,0.247322671,0.258854884,0.340276744,0.363379874,0.392918144,0.436900284,0.502793024,0.503226471,0.500213842,0.501056345,,
0.183425974,0.257910554,0.167825848,0.15494837,0.161775733,0.344760431,0.219554796,0.244127986,0.339325516,0.340149049,0.391252597,0.440330368,0.474907563,0.47288461,0.517318861,0.516590329,,
0.15442834,0.154252551,0.154287934,0.155938086,0.162371961,0.242300036,0.245706877,0.244197289,0.307845838,0.339363449,0.421781133,0.420091129,0.443447217,0.51111407,0.499862541,0.518623247,,
0.155133036,0.174363111,0.240571717,0.154970708,0.196094462,0.241183775,0.194778417,0.243380014,0.308158852,0.395734065,0.405240745,0.435787616,0.439425866,0.470256223,0.513776994,0.537730839,,
0.156494732,0.178179344,0.158047997,0.154367752,0.304523969,0.196217027,0.309880005,0.244748322,0.307884827,0.39324145,0.420448132,0.435792529,0.446011692,0.468083581,0.473001753,0.535456221,,
0.156515849,0.154179211,0.154720785,0.15494314,0.196184704,0.24139894,0.21087068,0.243205111,0.420084429,0.33932216,0.424360315,0.435879268,0.394224525,0.422463068,0.499846179,0.509767584,,
0.157346597,0.154033613,0.153832632,0.154179211,0.162188547,0.334629696,0.212330438,0.243340569,0.39134788,0.340039811,0.420448132,0.449718201,0.393827587,0.472818502,0.481403178,0.5008758,,
0.192646663,0.171806856,0.155265691,0.154881526,0.193749805,0.241329432,0.298844219,0.244818398,0.391506438,0.307503937,0.396228247,0.435611518,0.447333451,0.502368746,0.472249137,0.53711465,,
0.29780531,0.154135959,0.154492995,0.156056068,0.161189576,0.193910671,0.242774791,0.243645443,0.401980647,0.312620615,0.422324039,0.435926419,0.394121378,0.505648398,0.482051648,0.502828155,,
0.265897585,0.154378286,0.153923236,0.155296428,0.162596288,0.194290812,0.242774791,0.306927109,0.39722189,0.362286265,0.420631442,0.435564186,0.435678873,0.503817887,0.473180074,0.508315133,,
0.156932253,0.16755,0.154262354,0.160411211,0.163380864,0.194749597,0.242774791,0.243104221,0.416927314,0.381976944,0.421762076,0.43581884,0.432689066,0.503664682,0.477155309,0.507672501,,
0.167410752,0.154179211,0.154194135,0.156507939,0.336390609,0.242110093,0.243312317,0.243333136,0.308012084,0.339363449,0.420448132,0.435734901,0.439276556,0.386601091,0.473597645,0.537267738,,
0.351111283,0.154381827,0.156054508,0.154335364,0.193943904,0.194441892,0.197990728,0.243104221,0.308145812,0.338620758,0.402918481,0.39208678,0.439624753,0.503501225,0.472290572,0.53522634,,
0.195635324,0.154289784,0.155822818,0.154678733,0.193784034,0.194204178,0.245807943,0.243522816,0.307968186,0.341118556,0.420821107,0.394975444,0.460402767,0.473662001,0.513784522,0.506516529,,
0.167268823,0.154600787,0.161906789,0.152934028,0.194541123,0.194486504,0.245807943,0.243067699,0.302298035,0.340444906,0.418034794,0.43581884,0.482209713,0.472854827,0.482173639,,,
0.160965715,0.154160449,0.154546858,0.168196179,0.200189871,0.194123588,0.247995016,0.248050376,0.33959252,0.339363449,0.41874197,0.400268342,0.433625846,0.503060369,0.500783637,,,
0.16201851,0.172222176,0.154247998,0.154274709,0.16238232,0.241134269,0.246042984,0.243259685,0.33954723,0.338726156,0.397446946,0.435496508,0.474034927,0.503600836,0.474052173,,,
0.161984525,0.155873037,0.154179211,0.153848944,0.338540995,0.242884832,0.245776013,0.243811064,0.33959252,0.338063989,0.418425429,0.454760715,0.433439527,0.503600836,0.500107233,,,
0.185862669,0.15811473,0.16023703,0.154213683,0.335585156,0.196233335,0.245658614,0.24313901,0.339575101,0.33939349,0.437615511,0.435513946,0.411466752,0.473096402,0.499487169,,,
0.170663516,0.155822818,0.15451491,0.154228956,0.16141997,0.194461934,0.24583176,0.244083193,0.339959988,0.391072025,0.42805729,0.438070384,0.440076241,0.503428127,0.497765979,,,
0.166000869,0.154179211,0.193274141,0.15622452,0.337214649,0.194137973,0.245517236,0.244455362,0.33959252,0.390007944,0.398870456,0.435623687,0.444474838,0.497354563,0.501108329,,,
0.489009963,0.153791729,0.161801907,0.168413817,0.193935276,0.242914299,0.249034462,0.243208757,0.33959252,0.391664189,0.394469603,0.419212235,0.396172247,0.5032386,0.500832493,,,
0.268442061,0.158447986,0.170705759,0.193613365,0.17808353,0.241237586,0.245739693,0.244037496,0.302288188,0.356142768,0.398008187,0.459065986,0.393214913,0.503572052,0.507393099,,,
0.233937459,0.154810834,0.227799317,0.154562161,0.177127083,0.342173605,0.245807943,0.243261904,0.33959252,0.391011546,0.403042328,0.397177348,0.418336819,0.472818502,0.499976842,,,
0.299913397,0.154179211,0.228989602,0.154836066,0.180653752,0.24212324,0.246359468,0.243856349,0.307950915,0.391216684,0.428605072,0.420051262,0.418452492,0.509342417,0.473689224,,,
0.32606119,0.182254957,0.224532962,0.1556507,0.181428167,0.241509607,0.245776013,0.243241531,0.33954735,0.346072443,0.391369717,0.435518312,0.415784333,0.503187336,0.513760392,,,
0.224476919,0.169492281,0.153490771,0.154093229,0.179003572,0.240903854,0.245762215,0.243555968,0.338557795,0.391094859,0.388568596,0.43581884,0.450722332,0.511580072,0.501223735,,,
0.166862164,0.174655323,0.227799317,0.153630012,0.177204009,0.177304302,0.24681204,0.243112808,0.339467493,0.381920329,0.427928592,0.43581884,0.443003207,0.503600836,0.515069411,,,
0.15572532,0.168491939,0.229561578,0.154135638,0.177127083,0.165053904,0.245995278,0.243316894,0.307257165,0.391221068,0.365087364,0.452816427,0.394121378,0.481470179,0.499712294,,,
0.155827626,0.157832059,0.228334254,0.154209638,0.181723176,0.298460226,0.246076994,0.24324549,0.30172823,0.362429071,0.339699015,0.426565412,0.394216681,0.502787399,0.473607791,,,
0.161496709,0.182706469,0.227799317,0.161713088,0.180830339,0.308060542,0.245839177,0.245468576,0.308432486,0.391159162,0.391403601,0.431318263,0.448247344,0.513645621,0.501223735,,,
0.223436635,0.155329562,0.227799317,0.154328591,0.178613897,0.194408987,0.246202913,0.243104221,0.306845491,0.33897766,0.391454464,0.430081358,0.418336819,0.503962403,0.473056831,,,
0.159985384,0.15509353,0.154179211,0.154418087,0.177299258,0.242029606,0.247558894,0.243107648,0.314052987,0.338976349,0.391306742,0.430912867,0.439425866,0.503095252,0.509192334,,,
0.195128074,0.253576415,0.227627294,0.153852452,0.196175372,0.242060155,0.245826322,0.243292767,0.306901332,0.33980165,0.391492542,0.431241065,0.438512651,0.502692027,0.52636126,,,
0.154179211,0.155368529,0.154324249,0.172151306,0.177764616,0.241316431,0.344367827,0.243104221,0.309489698,0.338805575,0.391253148,0.42626732,0.420888009,0.504814508,0.499495686,,,
0.154955485,0.157828712,0.154268192,0.154935725,0.180903689,0.242961185,0.319997787,0.243104221,0.307171738,0.33930928,0.339004534,0.472355872,0.394321929,0.502848557,0.546138225,,,
0.155179461,0.156684871,0.154307944,0.154232256,0.181177935,0.308307803,0.24586737,0.243686493,0.343058915,0.350147179,0.346994865,0.431862917,0.39636089,0.503695316,0.500295224,,,
0.154179211,0.153883519,0.154065832,0.157359564,0.179496832,0.301458617,0.245865901,0.243104221,0.309095179,0.339314589,0.392351231,0.316308192,0.423642875,0.503600836,0.509214468,,,
0.155225661,0.155762037,0.154452904,0.154180969,0.178307157,0.300521486,0.24697564,0.243641954,0.307452799,0.340990264,0.391435079,0.430698876,0.394083999,0.472839959,0.528889854,,,
0.154512742,0.154705531,0.154837936,0.164628847,0.17748685,0.242543777,0.245706877,0.257795597,0.305609777,0.339277643,0.391380815,0.430698876,0.439236134,0.503207325,0.543374569,,,
0.154154852,0.154635428,0.235697236,0.15397671,0.191831007,0.178693911,0.245671938,0.247069916,0.308664507,0.339577379,0.391527314,0.431558977,0.418336819,0.472597512,0.499750579,,,
0.159917498,0.154179211,0.154268176,0.155068478,0.193784034,0.253794285,0.245714488,0.245344929,0.307726193,0.339674241,0.391404358,0.4423491,0.394189078,0.503600836,0.472712222,,,
0.154685131,0.154984809,0.17640014,0.245271523,0.236631821,0.249390098,0.245634217,0.243190708,0.30776143,0.339363449,0.39132841,0.435911696,0.394121378,0.506557769,0.435697135,,,
0.164888246,0.154943649,0.157568328,0.171215763,0.165393589,0.268429604,0.247066725,0.244182523,0.307700307,0.339423014,0.391352115,0.431978289,0.426887865,0.503041688,0.472335187,,,
0.1537119,0.156439806,0.162356708,0.153112382,0.167596103,0.165650165,0.245835209,0.244107214,0.243118991,0.339618774,0.418657989,0.441357102,0.391965666,0.503912087,0.513699006,,,
0.164220893,0.154971364,0.220289442,0.191082657,0.167596103,0.165128218,0.246536694,0.24553832,0.339801279,0.36194428,0.391380815,0.435917582,0.393903351,0.473509793,0.536431651,,,
0.156054586,0.154320052,0.220768017,0.31703471,0.162965563,0.165191622,0.250960969,0.215788322,0.33971418,0.341336392,0.415136899,0.431566138,0.419029674,0.471976252,0.513796268,,,
0.157819889,0.154179211,0.174457637,0.154697984,0.286799544,0.165067368,0.245758429,0.245991376,0.244087068,0.339321007,0.339361111,0.431380539,0.418552693,0.436781771,0.473202337,,,
0.165088162,0.154955485,0.216023481,0.154179211,0.286997774,0.165704854,0.245706877,0.243928886,0.339395715,0.340013819,0.395777734,0.431354848,0.41786911,0.39222667,0.481653471,,,
0.156549137,0.156930902,0.154691405,0.154710787,0.286080397,0.164939414,0.247010311,0.24702782,0.243013659,0.338948206,0.391252527,0.431538743,0.394149984,0.481306829,0.516924662,,,
0.154955485,0.154179211,0.157744536,0.154149216,0.164573602,0.166212732,0.247010311,0.340148319,0.244151877,0.339762763,0.391380815,0.434770075,0.394060209,0.472605134,0.506452947,,,
0.154233393,0.155004826,0.161679823,0.154119688,0.162395847,0.166040461,0.245796515,0.235615162,0.339099229,0.339384903,0.390918791,0.431364145,0.430819113,0.481963848,0.473734885,,,
0.156725736,0.15627996,0.155007264,0.155353784,0.170218535,0.164840956,0.245791417,0.252725959,0.33959252,0.339378548,0.40497411,0.43581884,0.418583299,0.511818002,0.515481604,,,
0.164029702,0.154083658,0.202775018,0.158467986,0.286051099,0.19616728,0.246087291,0.244276721,0.350586116,0.339363449,0.391467699,0.431364145,0.394121378,0.472952624,0.428965532,,,
0.233527498,0.154217776,0.273562467,0.196051308,0.285358603,0.210823672,0.246172898,0.24349511,0.340784257,0.338484742,0.390636136,0.422164729,0.426118785,0.504297946,0.500863103,,,
0.154558391,0.154179211,0.15845363,0.154320052,0.308788947,0.167143227,0.245706877,0.244802927,0.245653292,0.340151274,0.392807041,0.434697767,0.405633252,0.484019115,0.536969368,,,
0.155636184,0.154217776,0.191137371,0.155510252,0.320122777,0.165596558,0.245745765,0.243275181,0.308068262,0.339177478,0.397277745,0.430901877,0.394106456,0.472818502,0.505828114,,,
0.155325337,0.154042709,0.154265053,0.172584053,0.307766539,0.166612071,0.24593257,0.246176431,0.339603024,0.339363449,0.391757939,0.43662805,0.39406057,0.483016291,0.51380813,,,
0.15463164,0.154042709,0.154179211,0.155082823,0.342671401,0.165191622,0.245964866,0.253667976,0.245414676,0.339057445,0.391476426,0.444960228,0.393809558,0.472818502,0.512714539,,,
0.156298219,0.154352531,0.154434751,0.167632914,0.193350679,0.200246929,0.245712891,0.244170947,0.244087068,0.33978661,0.429182467,0.430304134,0.394193148,0.472867378,0.473127114,,,
0.156609749,0.154520054,0.154179211,0.154694036,0.264658435,0.201024918,0.245690461,0.252336824,0.24425505,0.339661717,0.38848938,0.439024801,0.418525565,0.473098247,0.5007442,,,
0.154859103,0.223102299,0.156951545,0.155308812,0.266888137,0.164693132,0.245712193,0.244107214,0.244087068,0.33953345,0.391332458,0.416370576,0.394144013,0.50169635,0.502905061,,,
0.155153096,0.217781532,0.154055518,0.157022642,0.265853669,0.165191622,0.245706877,0.253459501,0.244599161,0.365473345,0.391726383,0.397122928,0.443112658,0.502370102,0.506243803,,,
0.154113437,0.154434533,0.154179211,0.167503073,0.194135561,0.167186094,0.246045748,0.244203517,0.244065884,0.356863146,0.391398655,0.441357102,0.394121378,0.482487507,0.513760392,,,
0.155043099,0.287033456,0.154217776,0.170304676,0.267756935,0.165333453,0.24574423,0.244515765,0.244401883,0.391130468,0.391725457,0.420168392,0.442867205,0.503433242,0.514697087,,,
0.154569921,0.171110845,0.155679632,0.186447926,0.335103913,0.196952256,0.242628355,0.24596993,0.244067371,0.378107622,0.407367144,0.432008504,0.439425866,0.503501633,0.472446957,,,
0.155001652,0.159177795,0.154217776,0.154173161,0.288098871,0.304611947,0.245865216,0.243500661,0.338457033,0.391643712,0.339380851,0.444592121,0.410779292,0.473055127,0.499449411,,,
0.155259388,0.17902776,0.154042709,0.190949419,0.286520012,0.196842309,0.247214965,0.245046798,0.339543478,0.391216684,0.411073445,0.431143295,0.442695347,0.418360935,0.515266881,,,
0.199387734,0.156643252,0.155223603,0.154179211,0.166269242,0.237223431,0.245706877,0.300279009,0.308424674,0.346768689,0.411368164,0.440330368,0.443594354,0.472818502,0.500515108,,,
0.154751317,0.15428859,0.154179211,0.154356704,0.33520185,0.320490376,0.245706877,0.30044416,0.313123179,0.393192126,0.391380815,0.431475632,0.458212405,0.503272822,0.473658719,,,
0.155560201,0.15854775,0.154217776,0.154720785,0.288050047,0.237277439,0.245853245,0.300365024,0.339752256,0.34015352,0.395408897,0.430793789,0.417595122,0.478168597,0.499831714,,,
0.155434454,0.168336674,0.154575744,0.153832632,0.25645938,0.23723375,0.248631529,0.243261904,0.243176678,0.391182371,0.339110729,0.43186617,0.439425866,0.472759475,0.501223735,,,
,0.156917091,0.154217776,0.155265691,0.176769653,0.23723375,0.245665322,0.300347148,0.244323597,0.391232099,0.339091199,0.431408644,0.4183054,0.4841591,0.499158871,,,
,0.193191101,0.154083658,0.156529081,0.178679028,0.23723635,0.245767937,0.300284595,0.244562909,0.19446193,0.355006249,0.430571394,0.427964369,0.490357977,0.47315587,,,
,0.306155763,0.154776997,0.167913112,0.176808473,0.238032796,0.245776423,0.300284595,0.33959252,0.339484326,0.417535946,0.429494786,0.394081128,0.503331347,0.504447392,,,
,0.155717734,0.154446772,0.157290806,0.162614409,0.23723375,0.245706265,0.300284595,0.307710877,0.339363449,0.391586603,0.430834903,0.439424479,0.472710733,0.543669336,,,
,0.287544487,0.154179211,0.154179211,0.175062427,0.237799082,0.245892762,0.300237129,0.244239736,0.345596586,0.395393153,0.420660222,0.410723532,0.504024838,0.500258505,,,
,0.155909831,0.15495877,0.154247998,0.195493493,0.238402601,0.248373654,0.246324085,0.245053876,0.338566294,0.378092334,0.426479669,0.394121378,0.439699059,0.419589895,,,
,0.154179211,0.156439051,0.154179211,0.162614409,0.242963281,0.24560029,0.243061823,0.244373961,0.339734898,0.391380815,0.430982023,0.392500942,0.473562752,0.50642071,,,
,0.154948137,0.154715777,0.154434751,0.250360159,0.237395963,0.246482552,0.243151341,0.302102047,0.339397025,0.3919631,0.431724679,0.474097058,0.51311804,0.472038712,,,
,0.162616464,0.153843795,0.154179211,0.193784034,0.23723375,0.245838941,0.244812163,0.246228231,0.33933717,0.391525601,0.453559912,0.443036303,0.472847433,0.500309303,,,
,0.155278992,0.154217776,0.154355193,0.287698978,0.237562056,0.2457639,0.24305573,0.244361067,0.339363449,0.411093258,0.419307381,0.438783666,0.470838415,0.501335468,,,
,0.170204596,0.154179211,0.154265053,0.161689245,0.23723375,0.245747788,0.243570444,0.308201039,0.339363449,0.391209397,0.431566138,0.433433952,0.472771548,0.473202337,,,
,0.162916013,0.153877346,0.154356704,0.33547495,0.237381165,0.245746404,0.243166915,0.243176678,0.340216704,0.339597355,0.431139276,0.433760566,0.472818502,0.501223735,,,
,0.240282475,0.329827067,0.154179211,0.24218604,0.23723375,0.245742695,0.243980593,0.307839519,0.344236768,0.34021169,0.431553501,0.435623936,0.472818502,0.51314445,,,
,0.15763413,0.154220628,0.156784622,0.283541095,0.237799082,0.245706877,0.243366408,0.30248831,0.355399012,0.339741532,0.431902676,0.433418658,0.472773498,0.517689558,,,
,0.154989854,0.153207684,0.158588395,0.23704206,0.23723375,0.246183211,0.243190708,0.244918818,0.339511622,0.428271401,0.431488231,0.433760566,0.473433471,0.468337262,,,
,0.168084997,0.1537453,0.155525373,0.241370017,0.237266299,0.24569797,0.243963418,0.307961154,0.339870192,0.391358934,0.450471371,0.413685941,0.503383281,0.501043007,,,
,0.156159176,0.15401665,0.155480793,0.286768739,0.23723375,0.246415423,0.251590618,0.30917649,0.339573099,0.391777101,0.430889,0.474565644,0.472691709,0.512505715,,,
,0.154691405,0.154179211,0.186419495,0.326107695,0.243695482,0.245698869,0.243144221,0.307845838,0.339248243,0.379973604,0.431403614,0.42376956,0.468456208,0.500201072,,,
,0.174224976,0.153834061,0.154837936,0.198608545,0.244514545,0.245901596,0.259494735,0.307845838,0.376531005,0.391478046,0.431411818,0.442559306,0.441600373,0.47220817,,,
,0.287655882,0.154048662,0.155679116,0.167368697,0.16958228,0.246253905,0.24335486,0.302089531,0.309540842,0.391098767,0.430778029,0.433811969,0.473484341,0.483951412,,,
,0.196486237,0.15421253,0.158338672,0.241178208,0.240895629,0.247132391,0.243583158,0.302648098,0.353246095,0.393351648,0.431613775,0.445668098,0.48240754,0.54590986,,,
,0.164075485,0.160769611,0.154165985,0.164811006,0.242057547,0.245466587,0.243227684,0.307906112,0.339365292,0.392525628,0.471990955,0.440365016,0.471920731,0.543669336,,,
,0.313682367,0.15570755,0.156661496,0.193840095,0.238022176,0.245714755,0.244613806,0.307845838,0.338802869,0.397151675,0.471968815,0.433900144,0.473391695,0.513718706,,,
,0.158276622,0.153774747,0.320651798,0.193784034,0.241920436,0.247136293,0.243090743,0.30762693,0.390264568,0.37807808,0.454051988,0.439033325,0.472758821,0.48361111,,,
,0.162502205,0.154275809,0.154179211,0.298757604,0.241183775,0.245706877,0.246835038,0.307494507,0.339206423,0.410451822,0.431956218,0.456540791,0.503600836,0.505656782,,,
,0.367741483,0.155268777,0.279124614,0.242773387,0.258734523,0.245891274,0.243104221,0.243368102,0.307488702,0.391389168,0.430665728,0.432704953,0.502479474,0.513970952,,,
,0.15673772,0.155868188,0.192121567,0.166277936,0.194629006,0.246625638,0.243104221,0.307972469,0.307514442,0.391383938,0.436332485,0.434823349,0.50795741,0.473127114,,,
,0.165987147,0.157521517,0.189784179,0.19397448,0.194561502,0.228185998,0.243104221,0.244087068,0.339434353,0.429928144,0.429236841,0.436542253,0.502538769,0.483646742,,,
,0.156604135,,0.202790053,0.177227299,0.194289513,0.245902874,0.243139565,0.33959252,0.339548884,0.431073571,0.42713121,0.433433952,0.504546659,0.500477747,,,
,0.168195665,,0.191480379,0.174635866,0.196182065,0.246067502,0.245945019,0.339590096,0.339363449,0.394756479,0.433449346,0.454776219,0.503996756,0.481586732,,,
,0.155036639,,0.17855592,0.161424348,0.242287025,0.248553179,0.243104221,0.33959252,0.339363449,0.42761765,0.419369166,0.418446081,0.502424041,0.500477747,,,
,0.193717159,,0.195328868,0.193732145,0.344752451,0.246832229,0.243104221,0.307845838,0.339034766,0.430276845,0.434480344,0.433423834,0.503794955,0.456045768,,,
,0.155056901,,0.156603973,0.193784034,0.23802514,0.246838872,0.243134329,0.307924983,0.339441253,0.429370907,0.453135213,0.434580851,0.503936425,0.501633405,,,
,0.155490156,,0.158479868,0.193762769,0.212152377,0.247153957,0.243261952,0.339237916,0.311269179,0.424202043,0.419975769,0.439249032,0.48279673,0.472997265,,,
,0.163771244,,0.15520522,0.193655918,0.19438222,0.245783692,0.243104221,0.339635676,0.339363449,0.430561686,0.417002883,0.43937107,0.502825228,0.508071439,,,
,0.165915721,,0.190449491,0.310933896,0.194498245,0.306352178,0.243396402,0.339631672,0.339342822,0.402030146,0.424552849,0.439188553,0.503012227,0.499221329,,,
,0.232493125,,0.155526629,0.176896682,0.178163277,0.247897541,0.243081604,0.339691011,0.339401443,0.428792842,0.432964571,0.433760566,0.472369633,0.503404798,,,
,0.175807429,,0.153837122,0.331496058,0.194507908,0.246294069,0.244415843,0.307358189,0.339296163,0.339597355,0.394942678,0.433765947,0.503364398,0.507311494,,,
,0.154926638,,0.154272668,0.241370017,0.169026695,0.198342274,0.243033366,0.361962669,0.339557161,0.339597355,0.4112757,0.434328288,0.505689346,0.50973703,,,
,0.34603831,,0.156427296,0.31333187,0.174225061,0.245807943,0.243104221,0.33676816,0.339296779,0.339808808,0.453040662,0.435675594,0.483583206,0.513707339,,,
,0.190192881,,0.154817556,0.331717391,0.194543193,0.245706877,0.243188103,0.307876552,0.30901152,0.339882806,0.416952908,0.474404413,0.451690153,0.500412382,,,
,0.195128074,,0.152214352,0.166898418,0.194502366,0.24681204,0.243104221,0.307837593,0.3404124,0.391690842,0.403480819,0.438939099,0.47304716,0.472867898,,,
,0.15442834,,0.175115729,0.161677555,0.17014966,0.198454101,0.243104221,0.308065318,0.302065486,0.339597355,0.428796818,0.459193099,0.503622156,0.500263072,,,
,0.156482108,,0.156620278,0.165758315,0.236598851,0.200365605,0.245479154,0.339059229,0.340433839,0.387749167,0.444230379,0.439425866,0.472609922,0.456045768,,,
,0.223291342,,0.15570755,0.164800246,0.194408987,0.200365605,0.244225987,0.340377223,0.307432196,0.339966551,0.3949853,0.437837524,0.47252885,0.473307091,,,
,0.156549137,,0.155125706,0.162657526,0.194408987,0.200335035,0.243246297,0.33959252,0.339419723,0.339596846,0.416916571,0.433992849,0.472818502,0.514405144,,,
,0.154083658,,0.154457775,0.167257792,0.194325759,0.198436866,0.243261737,0.340392129,0.339363449,0.3402489,0.417099581,0.443911704,0.391521539,0.513652632,,,
,0.155743922,,0.155822818,0.162365216,0.25104988,0.245612467,0.24948593,0.33959252,0.339306556,0.391386005,0.419328036,0.435787786,0.472895772,0.513760392,,,
,0.155560893,,0.156183363,0.167048747,0.308468699,0.199450691,0.243440259,0.345981143,0.33890275,0.339596846,0.3949853,0.434855787,0.500808855,0.473449054,,,
,0.327778701,,0.156148741,0.162105112,0.194538753,0.199578421,0.238780089,0.309048807,0.307496617,0.339570124,0.43166656,0.433433106,0.443321501,0.51375264,,,
,0.154492995,,0.15629024,0.162507401,0.24237991,0.24702108,0.239605403,0.303594626,0.3404124,0.391390069,0.438731124,0.434077872,0.468573421,0.500597062,,,
,0.154441038,,0.156638572,0.163188149,0.195129315,0.246990565,0.238793787,0.33934682,0.341558362,0.340173424,0.416818925,0.473530208,0.478099366,0.47401527,,,
,0.155369159,,0.156613788,0.165304876,0.194408987,0.261566784,0.238937751,0.308506693,0.339468757,0.391390427,0.435690889,0.445114824,0.454929421,0.481459096,,,
,0.155071113,,0.154375052,0.164591533,0.295624993,0.246832471,0.239049646,0.303391721,0.340520886,0.426126956,0.395001981,0.43320289,0.436856084,0.473053257,,,
,0.156310858,,0.155368439,0.166177945,0.285061645,0.198392655,0.239356471,0.339538837,0.339524059,0.391380815,0.418685293,0.433173295,0.472535413,0.500353705,,,
,0.155223603,,0.173739897,0.164536241,0.242403743,0.198454101,0.238793787,0.308800413,0.339362563,0.391772194,0.393010146,0.435013663,0.503455218,0.500587938,,,
,0.154920715,,0.168196179,0.167783303,0.237868404,0.198454101,0.238793787,0.308889497,0.339363449,0.417287485,0.3949853,0.473599825,0.472818502,0.501038456,,,
,0.153904045,,0.160743507,0.177824366,0.194408987,0.200455395,0.239024973,0.302782187,0.339407878,0.420631442,0.411041582,0.434017206,0.472369633,0.521575865,,,
,0.161906789,,0.1542335,0.300350626,0.237258097,0.198454101,0.238854564,0.33959252,0.340640935,0.391346713,0.436322674,0.432130569,0.47374531,0.513760392,,,
,0.154796624,,0.155845861,0.196253258,0.239167931,0.198454101,0.238854564,0.243062026,0.339363449,0.402898227,0.394952752,0.425981984,0.468588905,0.471525752,,,
,0.159713455,,0.156081363,0.197563445,0.241278357,0.249490842,0.239191095,0.243369893,0.339448975,0.392162718,0.424529808,0.473910297,0.437070389,0.512981757,,,
,0.1537453,,0.154854112,0.176851592,0.237799082,0.200095417,0.238854564,0.246158357,0.339463001,0.391436009,0.393689868,0.439443393,0.469310187,0.504370683,,,
,0.157459645,,0.163308357,0.304306037,0.241229048,0.198474971,0.238806057,0.242923316,0.364848718,0.391371809,0.416845265,0.435319638,0.468668049,0.471810641,,,
,0.154331144,,0.15424317,0.167582652,0.242172223,0.198560063,0.238965068,0.242971102,0.388568197,0.391227248,0.42809121,0.433398333,0.467883108,0.436820189,,,
,0.154033473,,0.153866127,0.162461443,0.241788901,0.198454101,0.243983662,0.245757235,0.339601413,0.391400171,0.41139922,0.479220029,0.472064637,0.514745939,,,
,0.154154852,,0.193274141,0.162351741,0.241052169,0.19829428,0.23912345,0.242923316,0.339471411,0.391144336,0.442407638,0.473530208,0.414109081,0.472583172,,,
,0.154179211,,0.168542616,0.203593488,0.240763743,0.198454101,0.238678457,0.242982839,0.340990264,0.390099557,0.417386227,0.445139339,0.437142736,0.500075903,,,
,0.154715777,,0.154161605,0.193605965,0.241248256,0.247387105,0.241293725,0.242947198,0.354400112,0.403401011,0.438859181,0.434122011,0.503600836,0.513728083,,,
,0.15448784,,0.153838464,0.366864864,0.24121982,0.246935336,0.238871162,0.242923316,0.338620758,0.391357525,0.394712898,0.432782616,0.472879108,0.500754079,,,
,0.154492995,,0.16099887,0.165486961,0.23723375,0.246791803,0.239920826,0.24404247,0.346583895,0.389946278,0.43503845,0.459657308,0.482487507,0.483901037,,,
,0.155983422,,0.154179211,0.193959824,0.241231348,0.198268133,0.239511528,0.242848552,0.345919864,0.391158403,0.432884786,0.433739159,0.503600836,0.481509487,,,
,0.165673524,,0.154786448,0.193784034,0.241183775,0.249170377,0.238854564,0.243469105,0.340647815,0.389372586,0.394721731,0.433171359,0.472881238,0.473668682,,,
,0.15339891,,0.154434751,0.192218478,0.236885727,0.247013491,0.238854564,0.243549569,0.349980986,0.391301935,0.445580221,0.444875571,0.435059839,0.471576209,,,
